SMILES,CCR5,INT,RT,reward
CCc1c(NC(=S)NS(=O)(=O)C(F)(F)F)ccc(N2CCNCC2)c1C(C)(O)C(F)(F)F,6.779867352,5.69619349,5.985903768,5.985903768
Cc1cc(C)nc(N(C(=S)Nc2cc(CC3=NC(=S)NC3=O)c(Cl)cc2F)c2sc(C)nc2C)n1,5.974650482,5.133273857,7.474693822,7.474693822
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3nc4ccc(SS)cc4o3)c(F)cc2Cl)n1,6.028769291,5.16213111,7.256736348,7.256736348
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3ccc(S(=O)(=O)[N+](C)(C)C)cc3C)c(Cl)cc2F)n1,6.686650625,5.03191339,7.081900632,7.081900632
Cc1cccc(-c2cc(N(C(=S)Nc3nc(C)cc(C)n3)c3sc(C)nc3C)c(F)cc2Cl)n1,5.988437719,5.401724077,7.510009739,7.510009739
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(CCCCCCN3CCc4ccccc43)c(F)cc2Cl)n1,7.230687068,4.782546337,7.363076834,7.363076834
CCCCc1nc(NS(N)(=O)=O)ncc1-c1cc(NC(=S)Nc2nc(C)cc(C)n2)c(Cl)cc1F,6.324657219,4.993898312,7.382092998,7.382092998
Cc1cc(C)nc(N(C(N)=S)c2ncc(C(=O)N=C(N)N)cc2-c2cc(SS)c(F)cc2Cl)n1,6.184835625,5.826498958,7.076725629,7.076725629
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3c(C)cccc3C)c(F)cc2Cl)n1,5.960969828,5.053463234,7.563007355,7.563007355
Cc1cc(C)nc(N(C(=S)NCC(C)(C)O)c2sc(C)nc2C)n1,5.980735296,4.967987622,7.35028985,7.35028985
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(N3C(N)=NC(N)=NC3(C)C)c(F)cc2Cl)n1,6.122936217,4.82605201,7.459083573,7.459083573
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3[nH]nc4ccccc34)c(Cl)cc2F)n1,6.08835656,5.121333459,7.323396677,7.323396677
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3ncc4nc[nH]c(=Nc5cc(C(=O)N=c6ccc(Cl)c[nH]6)ccc5C)c4n3)c(Cl)cc2F)n1,6.829817875,5.372360457,6.888881936,6.888881936
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)n1,5.875128036,4.888877966,7.110526452,7.110526452
Cc1cc(C)nc(CCCCc2cc(NC(=S)N(c3nc(C)cc(C)n3)c3sc(C)nc3C)c(Cl)cc2F)n1,6.628575822,4.863227616,7.455866159,7.455866159
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(C3CO3)c(Cl)cc2F)n1,5.992387569,5.079758223,7.45548598,7.45548598
Cc1cc(C)nc(NC(=S)N(c2cc(-c3c(O)ccc4ccccc34)c(Cl)cc2F)c2sc(C)nc2C)n1,6.190801384,4.989412441,7.238369469,7.238369469
Cc1cc(C)nc(NC(=S)N(c2cc(-c3cccc(F)n3)c(F)cc2Cl)c2sc(C)nc2C)n1,6.211446483,5.355128003,7.463644394,7.463644394
CONC(=O)c1ccc2c(c1)CCC(c1cc(NC(=S)N(c3nc(C)cc(C)n3)c3nc(C)cc(C)n3)c(Cl)cc1F)O2,6.586026585,5.035546334,7.399517217,7.399517217
Cc1cc(CCC2=CCCCC2)cc(-c2cc(N(C(=S)Nc3nc(C)cc(C)n3)c3nc(C)cc(C)n3)c(F)cc2Cl)c1,6.262479484,4.962808666,7.353522667,7.353522667
CC(CO)c1ccc2c(C=Cc3ccc(Cl)cc3Cl)[nH]nc2c1,5.823977039,5.248945336,5.839955086,5.839955086
CC(=O)CC1C(=O)N(c2cc(C=O)c(F)cc2Cl)CC(=O)N1C(=O)CCCNC1c2ccccc2CC1O,4.702314306,5.6614129,5.867080019,5.867080019
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(CC(O)=NO)c(Cl)cc2F)n1,6.282616708,4.931534168,7.664641209,7.664641209
Cc1cc(C)nc(C(=O)Sc2cc(CC(CN3CCCC3C)NC(N)=S)c(F)cc2Cl)n1,7.49121323,5.046514845,7.248565781,7.248565781
C=C(C)C1CCC2(c3cc(C(C)C)c(F)cc3Cl)CCC3(C)C(CCC4C5(C)CCC(N(C(=S)Nc6nc(C)cc(C)n6)c6nc(C)cc(C)n6)C(C)(C)C5CCC43C)C12,7.186375366,5.15564675,7.354360095,7.354360095
Cc1cc(C)nc(C(=O)NNC(=O)c2cc(NC(=S)N(c3nc(C)cc(C)n3)c3sc(C)nc3C)c(F)cc2Cl)n1,5.902291179,4.813261999,7.525485844,7.525485844
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3cccc(SS)c3O)c(F)cc2Cl)n1,6.207683938,5.194604267,7.454626583,7.454626583
Cc1cc(C)nc(C(CC(=O)O)c2nn(-c3cc(N(C(N)=S)c4nc(C)cc(C)n4)c(F)cc3Cl)c3ccccc23)n1,6.720472617,5.050928531,7.181862715,7.181862715
Cc1cc(C)nc(NC(=S)NC2CCN(c3cc(C(=O)N=c4[nH]c(C)cs4)c(Cl)cc3F)C(CS(=O)(=O)c3ccccc3)C2)n1,7.145521244,4.726189388,6.751193273,6.751193273
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3cc(C)oc3C)c(Cl)cc2F)n1,6.033341224,5.18897504,7.469004325,7.469004325
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3c(Cl)cc(C(C)CCCC(C)C)cc3Cl)c(Cl)cc2F)n1,6.455584453,5.02677422,7.429737326,7.429737326
Cc1cc(C)nc(SSc2cc(-c3cc(N(C(N)=S)c4nc(C)cc(C)n4)c(F)cc3Cl)n(C)c2)n1,5.944199561,5.089112697,7.389885163,7.389885163
Cc1cc(C)nc(NC(=S)N(CCC(F)(F)F)c2sc(C)nc2C)n1,6.018454519,4.776322661,7.278527287,7.278527287
Cc1cc(C)nc(N(C(=S)Nc2cc(C3CSC4(C)CCC(=O)N34)c(Cl)cc2F)c2sc(C)nc2C)n1,6.994690519,4.946207597,7.230771196,7.230771196
Cc1cc(C)nc(C(O)c2cc(C3CC(N(C(N)=S)c4nc(C)cc(C)n4)C(O)C3O)c(F)cc2Cl)n1,7.178469655,5.545718209,7.238199996,7.238199996
Cc1cc(CC(C=O)NCc2nc(C)cc(C)n2)cc(N(C(N)=S)c2nc(C)cc(C)n2)n1,6.112144166,5.062314582,7.084859651,7.084859651
CCCC(=O)N(C(=S)Nc1sc(C)nc1C)c1nc(C)cc(C)n1,5.65070629,4.901717364,7.562242443,7.562242443
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(N3CCSCC3)c(F)cc2Cl)n1,6.649898147,4.849940831,7.238618979,7.238618979
CCCCCc1cc(NC(=S)N(c2nc(C)cc(C)n2)c2sc(C)nc2C)c(F)cc1Cl,6.563323163,4.769470133,7.755435499,7.755435499
Cc1cc(C)nc(N(C(=S)Nc2cc(-c3ccccc3Br)c(Cl)cc2F)c2sc(C)nc2C)n1,6.058466759,5.031247394,7.600926856,7.600926856
CCCCCCCCCCCCN(C(=S)Nc1nc(C)cc(C)n1)c1sc(C)nc1C,6.259114582,4.771219429,7.28708377,7.28708377
CCC(O)(Cc1nc(C)cc(C)n1)c1cc(-c2c(C)cc(NC(=S)Nc3nc(C)cc(C)n3)cc2C)c(F)cc1Cl,6.410208099,5.316570145,7.264201535,7.264201535
Cc1cc(C)nc(N(C(=S)Nc2cc(-c3csc4ncnc(CBr)c34)c(Cl)cc2F)c2nc(C)cc(C)n2)n1,5.957807962,5.272095785,7.149467345,7.149467345
CCC(C(=O)N(C(=S)Nc1nc(C)cc(C)n1)c1nc(C)cc(C)n1)c1cc(CC(C)C)c(Cl)cc1F,6.703922241,4.877529908,7.431430417,7.431430417
Cc1cc(C)nc(NS(=O)(=O)c2n[nH]c(=NC(=O)c3cc(N(C(N)=S)c4nc(C)cc(C)n4)c(Cl)cc3F)s2)n1,6.354367071,4.972674615,7.235606506,7.235606506
Cc1cc(C)nc(NC(=S)N(c2cc(-c3cc(=O)c4ccccc4[nH]3)c(Cl)cc2F)c2sc(C)nc2C)n1,6.147174178,5.292483058,7.3755653,7.3755653
Cc1cc(C)nc(NC(=S)Nc2cc(CC(=O)CSSc3nc(C)cc(C)n3)c(Cl)cc2F)n1,5.977650895,4.899353045,7.495994951,7.495994951
Cc1cc(C)nc(NC(=S)N(CCCl)c2sc(C)nc2C)n1,5.76102209,4.951768978,7.28048947,7.28048947
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(N3CC(F)CC3C#N)c(F)cc2Cl)n1,6.365410976,4.985186338,7.064531958,7.064531958
CCC(=O)N(C(=S)Nc1nc(C)cc(C)n1)c1sc(C)nc1C,5.611167581,4.872767143,7.484054139,7.484054139
CCC=Cc1cccc(C(=O)Cc2nc(C)cc(C)n2)c1N1CCCC2(CCNC2)C1,6.298509662,5.14547637,6.884506175,6.884506175
Cc1cc(C)nc(N(C(=S)Nc2cc(C(=O)N=c3[nH]c(C)cs3)c(F)cc2Cl)c2sc(C)nc2C)n1,6.147695547,4.887658807,7.713310233,7.713310233
Cc1cc(C)nc(NC(=S)N(c2cc(C(O)C(O)CO)c(F)cc2Cl)c2sc(C)nc2C)n1,6.238615192,4.860118082,7.40447764,7.40447764
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3cc(C(=O)N=c4cccc[nH]4)c(Cl)cc3F)nn2C)n1,6.40263693,5.444932821,7.068330664,7.068330664
Cc1cc(C)nc(N(C(=S)Nc2cc(C(=O)NNC(=O)CN3CCC4(CCNC4)CC3)c(F)cc2Cl)c2nc(C)cc(C)n2)n1,7.091801002,4.913164134,7.135967941,7.135967941
Cc1cc(C)nc(N(C(=S)Nc2cc(-n3cc(O)n(C(N)N)c3=O)c(F)cc2Cl)c2nc(C)cc(C)n2)n1,6.052350281,5.320151209,7.377642888,7.377642888
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3ccnc4ccccc34)c(F)cc2Cl)n1,5.949519302,5.256998727,7.355161535,7.355161535
Cc1cc(C)nc(NC(=S)N(CCCCCCCc2cc(CCl)c(Cl)cc2F)c2nc(C)cc(C)n2)n1,6.941843661,4.898596792,7.491611379,7.491611379
Cc1cc(C)nc(NC(=S)N(c2cc(-c3nc(C)cc(C)c3C#N)c(Cl)cc2F)c2sc(C)nc2C)n1,6.30306903,5.577167341,7.398163888,7.398163888
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(C3OCC(O)C(O)C3O)c(F)cc2Cl)n1,6.665319184,4.88030432,6.937977351,6.937977351
Cc1cc(C)nc(N(C(=S)Nc2nn(C)c(-c3cc(CF)c(F)cc3Cl)c2Cl)c2nc(C)cc(C)n2)n1,6.018020391,5.34025502,7.234753793,7.234753793
CCCC=Cc1ccc(-c2cc(N(C(=S)Nc3nc(C)cc(C)n3)c3sc(C)nc3C)c(F)cc2Cl)c(O)c1,6.247668556,5.068770446,7.275873537,7.275873537
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3cn(C(C)(C)C)[nH]c3=Nc3ccccc3)c(Cl)cc2F)n1,6.053719077,5.073045891,7.285828764,7.285828764
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c(Cl)cc2F)n1,6.128215483,4.770723806,7.062108376,7.062108376
Cc1cc(C)nc(NC(=S)N(c2cc(-n3cc(Cl)cn3)c(F)cc2Cl)c2sc(C)nc2C)n1,6.173386671,5.07487281,7.604762586,7.604762586
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3cc4ccccc4cc3O)c(Cl)cc2F)n1,6.09144289,5.043922924,7.183625074,7.183625074
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-n3ncc4cc(C#N)cnc43)c(F)cc2Cl)n1,6.255410086,5.583204094,7.256935828,7.256935828
Cc1cc(C)nc(N(C(=S)Nc2cc(N3CC(N)CC(N)C3)c(Cl)cc2F)c2sc(C)nc2C)n1,6.36071791,4.804791477,7.182055041,7.182055041
Cc1cc(C)nc(N(C(=S)Nc2cc(-c3ccc(S(=O)(=O)N=c4o[nH]c(C)c4C)cc3)c(Cl)cc2F)c2sc(C)nc2C)n1,6.359984292,4.85727576,7.093891657,7.093891657
Cc1cc(C)nc(C(C#N)c2cc(N(C(=S)Nc3sc(C)nc3C)c3nc(C)cc(C)n3)c(F)cc2Cl)n1,6.345937793,4.98100665,7.642736563,7.642736563
Cc1cc(C)nc(N(C(=S)Nc2cc(C)c3cc(-c4cc(CC(C)(C)C)c(Cl)cc4F)ccc3n2)c2nc(C)cc(C)n2)n1,6.346100591,5.722293813,7.248225618,7.248225618
Cc1cc(C)nc(N(C(N)=S)c2cc(-c3c(CCCl)nn(C)c3CCCCO)c(F)cc2Cl)n1,6.684849816,5.071090642,7.215134817,7.215134817
Cc1cc(C)nc(NC(=S)Nc2ccc(-c3cc(C(=O)c4nc(C)cc(C)n4)c(F)cc3Cl)c3c2OC(C)(C)C=C3)n1,6.148934073,5.170403342,7.198112799,7.198112799
Cc1cccc(-c2cc(N(C(=S)Nc3nc(C)cc(C)n3)c3sc(C)nc3C)c(Cl)cc2F)n1,5.990300361,5.379083084,7.48871465,7.48871465
CCCCCCCCCCCCCC(=O)Nc1cc(CSc2nc(C)cc(C)n2)c(Cl)cc1F,6.606230339,4.997476429,6.843755214,6.843755214
Cc1cnc(-c2cc(NC(=S)N(c3nc(C)cc(C)n3)c3sc(C)nc3C)c(F)cc2Cl)cn1,6.003321144,5.02816145,7.655294116,7.655294116
Cc1cc(C)nc(N(C(=S)Nc2cc3c(cc2-c2cc(C(C)(F)F)c(F)cc2Cl)OCO3)c2nc(C)cc(C)n2)n1,6.167150438,5.171418117,7.360507651,7.360507651
Cc1cc(C)nc(NC(=S)N(c2cc(-c3ccco3)c(F)cc2Cl)c2sc(C)nc2C)n1,6.119154822,5.049567053,7.673108969,7.673108969
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)C2OC2c2cc(CCC3=CCCCC3)c(Cl)cc2F)n1,6.675954463,5.137584893,7.13790551,7.13790551
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-n3cnc4cc(C(C)(C)C)sc4c3=O)c(Cl)cc2F)n1,6.167567215,5.279465011,7.189243317,7.189243317
Cc1ccc(-c2cc(N(C(=S)Nc3nc(C)cc(C)n3)c3sc(C)nc3C)c(Cl)cc2F)c(Cl)c1,5.966227635,5.046588865,7.613873447,7.613873447
Cc1cc(C)nc(NC(=S)N(C(=O)CCSS)c2nc(C)cc(C)n2)n1,5.696460239,5.138754477,7.675774558,7.675774558
Cc1cn(-c2cc(NC(=S)N(c3nc(C)cc(C)n3)c3sc(C)nc3C)c(F)cc2Cl)cn1,6.187365303,4.815354905,7.845539138,7.845539138
Cc1cc(C)nc(NC(=S)Nc2cc(-c3ccc(SS)cc3S(=O)(=O)N3CCCCS3(=O)=O)c(Cl)cc2F)n1,6.428551776,5.151090384,6.595054379,6.595054379
N#CC1CCCN1c1cc(C2C(C(=O)O)CCN2CCN)c(Cl)cc1F,6.733056218,5.492131754,6.065765607,6.065765607
CCCCCCCCCCCCCCCCCCNc1cc(C(c2nc(C)cc(C)n2)c2nc(C)cc(C)n2)c(Cl)cc1F,6.753628046,5.143195621,7.10159153,7.10159153
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(CCCCCCC(=O)O)c(F)cc2Cl)n1,7.585152804,4.828603287,7.386155971,7.386155971
Cc1cc(C)nc(C(=O)NOc2cc(NC(=S)N(c3nc(C)cc(C)n3)c3sc(C)nc3C)c(Cl)cc2F)n1,6.433828311,4.778026612,7.775134871,7.775134871
Cc1cc(C)nc(N(C(=S)Nc2[nH]c(-c3cc(C(C)N)c(F)cc3Cl)nc(=O)c2C#N)c2nc(C)cc(C)n2)n1,6.436189131,5.215158285,7.234440889,7.234440889
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3c[nH]c4ccc(Cl)cc34)c(F)cc2Cl)n1,6.188382965,5.057614071,7.453547687,7.453547687
Cc1cc(C)nc(N(C(=S)NS(=O)(=O)c2ccc3c(c2)OCCO3)c2sc(C)nc2C)n1,5.998314146,4.939920288,7.395967229,7.395967229
Cc1cc(C)nc(NC(=S)Nc2ncnc3scc(-c4cc(NC(=S)Sc5nc(C)cc(C)n5)c(F)cc4Cl)c23)n1,5.992441732,5.081734406,7.163063687,7.163063687
Cc1ccc(C=C2C(=O)Nc3ccccc32)o1,5.778555978,5.016357738,5.451269182,5.451269182
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)C(CC(C)C)c2cc(C(=O)NN(C=O)C(C)(C)C)c(Cl)cc2F)n1,6.87246457,4.704210563,7.377299975,7.377299975
Cc1cc(C)nc(SSC23CC4C(C)CCC4C4(C=O)CC2C=C(C(C)C)C43c2cc(N(C(N)=S)c3nc(C)cc(C)n3)c(Cl)cc2F)n1,6.726890117,4.963420908,7.329719332,7.329719332
C#CCN(C(=S)Nc1sc(C)nc1C)c1nc(C)cc(C)n1,5.766949214,4.930346905,7.359714072,7.359714072
Cc1cc(-c2cc(C)c(NC(N)=S)cc2SSc2nc(C)cc(C)n2)cc(CC(F)(F)F)n1,6.028300748,5.163791864,7.212598745,7.212598745
Cc1cc(C)nc(NC(=S)Nc2cc(-c3cn(C(C)(C)c4nc(C)cc(C)n4)c4ccccc4c3=O)c(F)cc2Cl)n1,6.015205922,5.256755378,7.250886893,7.250886893
Cc1cc(C)nc(NC(=S)Nc2cc(CCCCCCSSc3nc(C)cc(C)n3)c(Cl)cc2F)n1,7.087471719,4.795743398,7.764287096,7.764287096
Cc1cc(C)nc(NC(=S)N(c2cc(N3CCCC3C)c(Cl)cc2F)c2sc(C)nc2C)n1,6.579533317,4.839614575,7.374938903,7.374938903
CCCCCC=Cc1cc(CCCCC)c(O)c(C(CC)(CC)c2nc(C)cc(C)n2)c1,7.032244336,4.761277806,6.257512827,6.257512827
Cc1cc(C)nc(N(C(=S)Nc2cc(C3C(=O)N4C3SC(C)(C)C4C(C)N)c(Cl)cc2F)c2nc(C)cc(C)n2)n1,7.030154133,4.942548293,7.100974051,7.100974051
Cc1cc(C)nc(C(O)(c2nc(C)cc(C)n2)n2ncc3c(-c4cc(NC(N)=S)c(Cl)cc4F)ncnc32)n1,6.300923376,5.097284941,6.925526369,6.925526369
CCCCc1cc(N(C(=O)CN)C(=S)Nc2nc(C)cc(C)n2)c(Cl)cc1F,5.700604806,5.078086607,7.36707124,7.36707124
Cc1cc(C)nc(NC(=S)N(c2cc(N3CCC(F)(F)CC3)c(Cl)cc2F)c2sc(C)nc2C)n1,6.4572856,4.99699624,7.10389754,7.10389754
Cc1cc(C)nc(C(=O)N=c2[nH]c(C)c(-c3cc(NC(=S)N(c4nc(C)cc(C)n4)c4sc(C)nc4C)c(F)cc3Cl)s2)n1,6.262610832,4.919239741,7.586760481,7.586760481
Cc1cc(C)nc(NC(=S)Nc2cc(-c3ccnn3C(C)c3nc(C)cc(C)n3)c(Cl)cc2F)n1,6.147044336,5.170149116,7.543517017,7.543517017
Cc1cc(C)nc(N2CCC3(CC2)CN(c2cc(-c4nnc(NC(N)=S)n4C(C)C(=O)O)c(Cl)cc2F)C3)n1,7.171270892,5.248960012,6.713271257,6.713271257
Cc1cc(C)nc(C(Cn2nc(C)c3c(C)n(-c4cc(NC(N)=S)c(Cl)cc4F)nc3c2=O)c2nc(C)cc(C)n2)n1,6.49545288,5.006348286,7.029158563,7.029158563
Cc1cc(C)nc(NC(=NC#N)Nc2cc(-c3cc(NC(N)=S)c(F)cc3Cl)cn2CO)n1,6.329225118,5.080911714,7.209968759,7.209968759
CCS(=O)(=O)c1ccc(-c2cc(N(C(=S)Nc3sc(C)nc3C)c3nc(C)cc(C)n3)c(Cl)cc2F)cc1,6.085389209,5.01857433,7.332674495,7.332674495
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(C3C(C)(C)C3(C)C)c(F)cc2Cl)n1,6.633502959,4.828566295,7.501062022,7.501062022
Cc1cc(C)nc(Sc2cc(-c3cccc(N=c4nc(N(C(N)=S)c5nc(C)cc(C)n5)nc[nH]4)c3)c(Cl)cc2F)n1,6.054460007,4.807006569,7.481260494,7.481260494
Cc1cc(C)nc(N(C(=O)CCC(=O)N=c2cc(C)o[nH]2)C(=S)Nc2sc(C)nc2C)n1,6.144918791,4.866360518,7.541325125,7.541325125
CC(C)=CCCC(=O)O,6.127299713,4.842365911,5.135098243,5.135098243
Cc1cc(-c2cc(N(C(=S)Nc3sc(C)nc3C)c3nc(C)cc(C)n3)c(Cl)cc2F)on1,6.160136974,4.999175501,7.707342589,7.707342589
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(C3CN4CCC3CC4)c(Cl)cc2F)n1,6.815122328,4.842402257,7.250373936,7.250373936
Cc1cc(C)nc(NC(=S)N(c2ccc3[nH]c(-c4cc(C(=O)N=c5[nH]ccs5)c(Cl)cc4F)nc3c2)c2nc(C)cc(C)n2)n1,6.454823076,5.050049175,7.10915279,7.10915279
Cc1cc(C)nc(CS(=O)(=O)Cc2cn(-c3cc(NC(=S)Nc4nc(C)cc(C)n4)c(F)cc3Cl)cn2)n1,6.135703745,4.90997548,7.192779039,7.192779039
Cc1cc(C)nc(N(C(=S)Nc2cc(-c3cccc(N)c3)c(F)cc2Cl)c2sc(C)nc2C)n1,6.203430444,4.856437676,7.698944403,7.698944403
NC(=O)CCc1cc(N2CC3CC2CN3C(=O)CCC(=O)NS(=O)(=O)O)c(Cl)cc1F,6.213388361,5.182955145,5.588562416,5.588562416
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3cc(C(C)(C)C#N)c(O)cc3O)c(Cl)cc2F)n1,6.760501384,5.193884408,7.292016761,7.292016761
Cc1cc(C)nc(Cc2cc(C3CCC(C)CC3NC(=S)Nc3nc(C)cc(C)n3)c(F)cc2Cl)n1,6.782113793,5.210777705,7.618207932,7.618207932
CCc1ccn2c(-c3cc(C(CC)CC)c(Cl)cc3F)c(NC(=S)Nc3nc(C)cc(C)n3)nc2c1,6.2633684,5.52942151,7.35339658,7.35339658
Cc1cc(C)nc(NC(=S)N(c2cc(-c3cccnc3C)c(F)cc2Cl)c2sc(C)nc2C)n1,6.106137264,5.512332953,7.602658271,7.602658271
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)C2CCCC(=O)N2c2cc(C(N)CC(C)C)c(F)cc2Cl)n1,6.538413543,4.868783416,7.215448216,7.215448216
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3nc4c(=N)[nH]cnc4n3C(N)N)c(Cl)cc2F)n1,5.937389085,5.223414815,6.964576213,6.964576213
Cc1cc(-c2cc3c(N(C(=S)Nc4nc(C)cc(C)n4)c4nc(C)cc(C)n4)[nH]nc3cn2)cc(CC(C)C)n1,6.460914481,5.853558114,7.035295757,7.035295757
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3cc4ccccc4[nH]c3=O)c(Cl)cc2F)n1,6.165790226,5.315937375,7.29788442,7.29788442
Cc1cc(C)nc(SSc2cc(N3CCCC4(CCN(S(=O)(=O)c5cccc(Cl)c5)CC4)C3)c(F)cc2Cl)n1,7.602151188,4.812322734,6.695169164,6.695169164
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3c(C)nn(CN)c3C)c(Cl)cc2F)n1,6.182168573,5.016840799,7.301725305,7.301725305
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(-c3ncc(C)s3)c(F)cc2Cl)n1,6.25400515,5.167348268,7.648045682,7.648045682
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)c2cc(-c3snnc3CS(=O)(=O)c3ccccc3)c(Cl)cc2F)n1,6.264115094,4.904688701,7.282182266,7.282182266
Cc1cc(C)nc(CCCc2cc(N(C(=S)Nc3nc(C)cc(C)n3)c3sc(C)nc3C)c(Cl)cc2F)n1,6.452466064,4.914745583,7.445856441,7.445856441
Cc1cc(C)nc(NC(=S)N(c2nc(C)cc(C)n2)C2C(O)C(O)C3(c4cc(C(O)C(O)CO)c(Cl)cc4F)CC23)n1,7.083374194,5.333599118,7.024300871,7.024300871
Cc1cc(C)nc(N(C(=S)Nc2cc(-c3cn(CC(C)C)c4ncncc34)c(Cl)cc2F)c2nc(C)cc(C)n2)n1,6.080339253,5.347364981,6.960811213,6.960811213
Cc1cc(C)nc(NCC(C)(C)CNC(=S)Nc2nc(C)cc(C)n2)n1,5.884258116,5.090363549,7.153909864,7.153909864
Cc1cc(C)nc(N(C(=S)NC(C)(C)Cc2cc(CCCl)c(Cl)cc2F)c2nc(C)cc(C)n2)n1,6.719587269,4.931982739,7.627882217,7.627882217
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)c2cc(C3COc4ccccc4O3)c(F)cc2Cl)n1,6.183342406,5.048365987,7.64309719,7.64309719
Cc1cc(C)nc(N(C(=S)Nc2cc(-c3c(O)ccc4ccccc34)c(F)cc2Cl)c2sc(C)nc2C)n1,6.24090918,4.940873578,7.27853741,7.27853741
Cc1cc(C)nc(N(C(=S)Nc2sc(C)nc2C)S(=O)(=O)c2ccc(Br)cc2)n1,6.207358969,4.83878515,7.510321208,7.510321208
Cc1cc(C)nc(NC(=S)Sc2nsc(-c3cc(N4C(=O)c5ccccc5S4(=O)=O)c(Cl)cc3F)c2N)n1,6.281544131,4.963904125,7.053073038,7.053073038
Cc1cc(C)cc(-c2cc(N(C(=S)Nc3nc(C)cc(C)n3)c3sc(C)nc3C)c(F)cc2Cl)c1,5.940946629,5.055987145,7.490533737,7.490533737
Cc1cc(C)nc(N(C(=S)Nc2cc(-c3sccc3C)c(F)cc2Cl)c2sc(C)nc2C)n1,6.112005667,5.024594538,7.644615232,7.644615232
Cc1cc(C)nc(N(C(=S)Nc2cc(-c3cc(C(=O)C(C)(C)C)c(F)cc3Cl)cc(Cl)c2O)c2nc(C)cc(C)n2)n1,6.148677601,5.061680829,7.419795346,7.419795346
Cc1cc(C)nc(NC(=S)Nc2cc(CN3CCOCC3)n3nc(-c4cc(CC5=NC(=S)NC5=O)c(F)cc4Cl)cc3n2)n1,6.956160573,5.208080187,6.399554626,6.399554626
CCCCCCCCn1c(C)ccc1-c1cc(N(C(=S)Nc2nc(C)cc(C)n2)c2nc(C)cc(C)n2)c(Cl)cc1F,6.997270103,4.961299848,7.256760323,7.256760323
Cc1cc(C)nc(NC(=S)N(c2cc(-c3ccc4cnccc4c3)c(Cl)cc2F)c2sc(C)nc2C)n1,5.948801225,5.297931479,7.336196697,7.336196697
NC(=S)Nc1cc(N2C(=O)N(CCCCCCC(=O)O)C(C=O)C(O)C(O)C2N2CC3CNCC3C2)c(F)cc1Cl,7.627856381,5.117753804,6.489596802,6.489596802
Cc1cc(C)nc(NC(=S)N(CC#N)c2sc(C)nc2C)n1,5.725030666,4.848592963,7.269870023,7.269870023
