SMILES,CCR5,INT,RT,reward
N#Cc1c(C2CC(F)(F)C2)cc(-c2c(Br)cc(N3CC(c4ncccc4F)CCC3=O)cc2Br)[nH]c1=O,6.567710013,6.116989502,6.63525524,6.116989502
CCCCCCCCCN1CCOC1c1ncccc1F,5.656573462,5.656997827,5.924874202,5.656997827
N#Cc1c(C2CCC(=O)N(c3cc(=O)c4ccccc4o3)C2)cc(-c2ncccc2F)[nH]c1=O,5.358645365,6.471420764,6.269027186,6.471420764
N#Cc1c(C2(N3CC(N4Cc5ccncc5C4)CCC3=O)C(=O)NC(=O)NC2=O)cc(-c2ncccc2F)[nH]c1=O,6.126888599,6.710541657,6.034156437,6.710541657
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCC(c2ncccc2F)CC1C1CC(F)(F)C1,6.087772349,5.904834943,6.299823123,5.904834943
CC(CN1Cc2ccncc2C1)=C1CCCC(=Cc2nc3ccccc3c(=O)n2C2CC(F)(F)C2)C1=O,6.776231291,5.486308032,6.060331056,5.486308032
CC(C)=Cc1cccc(-c2ncccc2F)c1C1CC(F)(F)C1,5.948469147,6.141973997,5.670130626,6.141973997
CCCC(C(=O)C(=O)N1CC(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)CCC1=O)N1Cc2ccncc2C1,7.08497936,6.885360557,6.02378566,6.885360557
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(C3(C#N)CC3)C2)[nH]c1=O,6.087458627,6.941974329,6.197972907,6.941974329
N#Cc1c(C2CC(F)(F)C2)cc(C2CNCC2N2CC(c3ncccc3F)CCC2=O)[nH]c1=O,7.458068675,6.843946468,6.627057529,6.843946468
Cc1nc(-c2cc(C3CC(F)(F)C3)c(C#N)c(=O)[nH]2)n(C2CCC(=O)N(C(=O)C(C(C)C)N3Cc4ccncc4C3)C2)n1,7.541248706,6.834128757,6.226274865,6.834128757
N#Cc1c(CC=O)cc(C2CCC(=O)N(c3nc(C4CC(F)(F)C4)sc3-c3ncccc3F)C2)[nH]c1=O,6.074318413,6.695420209,6.392755947,6.695420209
N#Cc1c(N2CC(C(=O)N=c3cccc[nH]3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.575801215,6.394716005,5.713603889,6.394716005
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3cccc4ncccc34)C2)[nH]c1=O,5.837409384,6.505699095,6.292919217,6.505699095
N#Cc1c(C2CC(F)(F)C2)cc(-c2cc(C3CCC(=O)N(C(=O)CCN4Cc5ccncc5C4)C3)c3ccccc3n2)[nH]c1=O,6.848707834,6.497505035,5.985318329,6.497505035
N#Cc1c(-c2ncccc2F)cc(N2CC(N3CC4CC3CO4)CCC2=O)[nH]c1=O,6.257600873,6.910730047,6.051356732,6.910730047
N#Cc1c(C2CCC(=O)N(c3cc(=O)[nH]c(=O)[nH]3)C2)cc(-c2ncccc2F)[nH]c1=O,5.519732914,6.717812055,5.999243787,6.717812055
N#Cc1c(C2CCC(=O)N(CBr)C2)cc(-c2ncccc2F)[nH]c1=O,5.748248465,6.911754428,6.193150955,6.911754428
N#Cc1c(-c2ncccc2F)cc(N2CC(CC(N)CN3Cc4ccncc4C3)CCC2=O)[nH]c1=O,6.430058043,6.828922707,6.187340292,6.828922707
OC(CSCc1ncccc1F)C(F)(F)F,5.82657288,4.924438729,6.089318783,4.924438729
Cn1cnc(S(=O)(=O)N2CC(c3ncccc3F)C3OCCCC32)c1,6.525983586,6.232677977,6.10502747,6.232677977
C=C1C(=Cc2cccc(-c3ncccc3F)c2C2CC(F)(F)C2)CC(O)CC1O,6.26081937,6.106984393,5.862357031,6.106984393
CC1(c2ncccc2F)CCCN1CC(=O)C(CC(=O)O)N1Cc2ccncc2C1,6.377951574,6.619324496,5.970274332,6.619324496
CC(C)C(=O)N1CC(c2c(O)cc(C3CC(F)(F)C3)cc2-c2cc(CC=O)[nH]c(=O)c2C#N)CCC1=O,6.329584251,6.387862285,5.850589677,6.387862285
N#Cc1nc(N2CC(N3Cc4ccncc4C3)CCC2=O)oc1-c1cc(-c2ncccc2F)[nH]c(=O)c1C#N,6.281485612,6.493333923,6.052439233,6.493333923
Cc1cnn(C2CCC(=O)N(c3cc(-c4ncccc4F)[nH]c(=O)c3C#N)C2)c1,5.754887587,6.742626515,6.30485633,6.742626515
CC(C)S(=O)(=O)N1CC(N2CC(c3ncccc3F)CCC2=O)C2OCCCC21,7.369865602,6.065451532,6.326826891,6.065451532
N#Cc1c(-c2ncccc2F)cc(N2CC(C(Cl)(Cl)Cl)CCC2=O)[nH]c1=O,5.701844273,6.381514306,6.341660093,6.381514306
Fc1cccnc1-c1cc(C2CC(F)(F)C2)ccc1C=Cc1ccc(Br)cc1,5.970333722,5.931525664,5.859224466,5.931525664
CC(C(O)N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O)N1Cc2ccncc2C1,7.15854631,7.053448226,5.875972654,7.053448226
CC(C=Cc1ccccc1O)=Cc1ccccc1O,5.599120555,4.651828289,5.236696614,4.651828289
N#Cc1c(C2CCC(=O)N(c3ccnnc3)C2)cc(-c2ncccc2F)[nH]c1=O,5.644684626,6.832308654,6.077368815,6.832308654
CC(C)C(C(=O)N1CC(c2cc(=O)c3cc(-c4cc(C5CC(F)(F)C5)c(C#N)c(=O)[nH]4)ccc3o2)CCC1=O)N1Cc2ccncc2C1,7.105003369,6.474685546,6.229912523,6.474685546
Cc1n[nH]c(C2CCC(=O)N(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)C2)n1,6.086669952,6.820479539,6.102819369,6.820479539
N#Cc1c(C2CCC(=O)N(C3(N4Cc5ccncc5C4)CCNCC3)C2)cc(-c2ncccc2F)[nH]c1=O,6.674308198,6.621442207,6.120439564,6.621442207
N#Cc1c(N2CC(CC(C(N)=O)N3Cc4ccncc4C3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.322642972,6.865363757,5.76773514,6.865363757
N#Cc1c(N2CC(c3c(-c4ncccc4F)c(=O)c3=O)CCC2=O)cc(C2CC(F)(F)C2)[nH]c1=O,5.908064576,6.538378773,6.291516173,6.538378773
N#Cc1ccc(C2CCC(=O)N(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)C2)c(C2CC(F)(F)C2)c1,6.187560205,6.444095696,6.350343865,6.444095696
N#Cc1c(C2CCC(=O)N(c3cn(C4CC(F)(F)C4)c4ccccc34)C2)cc(-c2ncccc2F)[nH]c1=O,6.520620926,6.419240833,6.206723659,6.419240833
N#Cc1c(-c2ncccc2F)cc(N2CC(CC(O)CO)CCC2=O)[nH]c1=O,5.662858131,6.546042109,6.087836805,6.546042109
CCC(C)C(C(=O)N1CC([N+](C)(C)CC(C)=O)CCC1=O)N1Cc2ccncc2C1,6.712885709,6.014971919,5.994923384,6.014971919
Cc1c(-c2cc(C3CC(F)(F)C3)[nH]c(=O)c2C#N)sc(=O)n1C1CCC(=O)N(C(=O)CCN2Cc3ccncc3C2)C1,7.346425216,6.803704251,6.305538795,6.803704251
N#Cc1c(-c2ncccc2F)cc(N2CC(c3ccc(F)c(Cl)c3)CCC2=O)[nH]c1=O,5.687068709,6.599739597,6.201755823,6.599739597
N#Cc1c(C2CCC(=O)N(C3CC(N4Cc5ccncc5C4)C(O)C3O)C2)cc(-c2ncccc2F)[nH]c1=O,7.286723307,6.746576979,5.72310086,6.746576979
N#Cc1c(N2CC(N3c4ccccc4Sc4ccccc43)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.993202761,5.947842007,6.372196734,5.947842007
N#Cc1c(N2CC(c3ccc(Br)cn3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.734929296,6.526053239,6.430551589,6.526053239
Fc1cccnc1-c1ccc(C=Cc2ccccc2Cl)nc1,5.425914774,5.69407704,6.004704346,5.69407704
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(CC(C#N)N3Cc4ccncc4C3)C2)[nH]c1=O,6.844906273,6.920856981,6.142637237,6.920856981
N#Cc1c(-c2c[nH]c(=NC(=O)C3CCC(=O)N(C(=O)CCC(=O)N=c4cccc[nH]4)C3)s2)cc(C2CC(F)(F)C2)[nH]c1=O,6.519571171,6.662259564,6.264346818,6.662259564
N#Cc1c(C2CCC(=O)N(c3cc(Cl)c(-c4ncccc4F)s3)C2)cc(C2CC(F)(F)C2)[nH]c1=O,6.618057209,6.693512532,6.522439315,6.693512532
N#Cc1c(C2CCC(=O)N(c3ccc4oc5ccccc5c4c3)C2)cc(-c2ncccc2F)[nH]c1=O,6.008069196,6.442144923,6.274953702,6.442144923
O=[N+]([O-])c1ccccc1C=Cc1ccc(C2CC(F)(F)C2)cc1-c1ncccc1F,5.801103755,5.854668292,6.071002355,5.854668292
O=c1c2ccccc2nc(C=CCCN2Cc3ccncc3C2)n1-c1ncccc1F,5.206975863,6.006174181,6.001311842,6.006174181
CC(C)(SC(=O)C1CCC(=O)N(C(=O)C(CN2Cc3ccncc3C2)N2Cc3ccncc3C2)C1)C(=O)O,6.368860492,6.489509101,5.67851877,6.489509101
CCCCCC=C(C)CCc1ncccc1F,6.016569367,5.363361988,5.285386645,5.363361988
N#Cc1c(C2CC(F)(F)C2)cc(CC(N)C(=O)N2CC(c3ncccc3F)CCC2=O)[nH]c1=O,6.743545148,6.692925453,6.317035848,6.692925453
N#Cc1c(C2CCC(=O)N(C(=O)CCC(=O)N=c3cccc[nH]3)C2)cc(-c2ncccc2F)[nH]c1=O,6.128612577,6.576152323,5.958143716,6.576152323
Cc1ccc(N2CC(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)CCC2=O)c(C2CC(F)(F)C2)c1,6.618947974,6.859189214,6.545514088,6.859189214
CC1CN(C2CCC(=O)N(C(=O)CC#N)C2)C(C)CN1CCCF,6.887638705,5.335592012,6.025006452,5.335592012
N#Cc1c(-c2ncccc2F)cc(N2CC(N3CCc4ccccc4C3)CCC2=O)[nH]c1=O,5.845156482,6.752136894,6.03704822,6.752136894
N#Cc1c(C2(CC=O)CCN(C3CCC(=O)N(C(=O)CCC=O)C3)CC2)cc(C2CC(F)(F)C2)[nH]c1=O,6.662002908,6.379482787,5.91628706,6.379482787
N#Cc1c(-c2ncccc2F)cc(N2CC(N3CC4CCC(C3)O4)CCC2=O)[nH]c1=O,6.265410412,6.877770202,6.030485704,6.877770202
N#Cc1c(-c2ncccc2F)cc(N2CC(c3cc(Cl)c4c(c3)OCCCO4)CCC2=O)[nH]c1=O,5.993244157,6.690732829,6.199911415,6.690732829
N#Cc1ccc(Cl)cc1N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O,5.865591732,6.648632122,6.41933407,6.648632122
CCC(C)C(C(=O)N1CC(c2nnc(-c3cc(C4CC(F)(F)C4)[nH]c(=O)c3C#N)n2C)CCC1=O)N1Cc2ccncc2C1,6.99916485,6.807220154,6.233734737,6.807220154
Cc1ccc(N2CC(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)CCC2=O)c(O)c1,5.985286963,6.705761964,6.333641695,6.705761964
C=C(C)C1CCC2(N3CC(c4cc(C5CC(F)(F)C5)c(C#N)c(=O)[nH]4)CCC3=O)CCC3(C)C(CCC4C5(C)CCC(c6ncccc6F)C(C)(C)C5CCC43C)C12,7.722117345,6.36053316,6.828705479,6.36053316
N#Cc1c(-c2ncccc2F)cc(N2CC(CCCCC3CC(F)(F)C3)CCC2=O)[nH]c1=O,6.565540114,6.609230855,6.478161367,6.609230855
N#Cc1c(N2CC(n3c(=O)c4cccn4c4cccnc43)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.678051737,6.147834888,6.270429668,6.147834888
N#Cc1c(N2CC(C(=O)CC(=O)C(=O)O)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.782162371,6.308166874,5.62360261,6.308166874
N#Cc1c(-c2ncccc2F)cc(N2CC(c3c[nH]c(=N)cn3)CCC2=O)[nH]c1=O,5.700874131,6.74155711,6.086822687,6.74155711
N#Cc1c(-c2ncccc2F)cc(N2CC(c3nnc4ccc(C5CC(F)(F)C5)nn34)CCC2=O)[nH]c1=O,6.551132311,6.46105271,6.280789284,6.46105271
CC=Cc1cc(-c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)ccc1N1CC(N2Cc3ccncc3C2)CCC1=O,6.416648866,6.353583092,6.197244711,6.353583092
Cc1cc(=NS(=O)(=O)c2ccc(N3CC(c4cc(-c5ncccc5F)c(C#N)c(=O)[nH]4)CCC3=O)cc2)[nH]o1,6.030191635,6.455581743,6.199268891,6.455581743
N#Cc1c(C2CCC(=O)N(c3ccc(=N)[nH]c3)C2)cc(-c2ncccc2F)[nH]c1=O,5.601518858,6.728963274,6.133116458,6.728963274
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(C3CCC(CC=O)C(N4Cc5ccncc5C4)C3)C2)[nH]c1=O,7.410172522,6.61934338,6.129066817,6.61934338
CC1(C)CCC(C)(C)c2cc(N3CC(c4cc(-c5ncccc5F)c(C#N)c(=O)[nH]4)CCC3=O)ccc21,6.637113809,6.633400132,6.255446509,6.633400132
CCS(=O)(=O)N1CC(O)C(O)C(O)C1c1ncccc1F,5.763911047,5.730233818,5.733823932,5.730233818
Cc1c(-c2cc(C3CC(F)(F)C3)[nH]c(=O)c2C#N)sc(=O)n1C1CCC(=O)N(C(=O)CCN2Cc3ccncc3C2)C1,7.346425216,6.803704251,6.305538795,6.803704251
CC(=O)N1C(=O)c2ccccc2C1(O)c1ccc2[nH]c(=NC(=O)N3CC(c4cc(C5CC(F)(F)C5)c(C#N)c(=O)[nH]4)CCC3=O)[nH]c2c1,6.552893298,6.111202793,5.664105443,6.111202793
Cc1nn(-c2cc(C3CC(F)(F)C3)c(C#N)c(=O)[nH]2)c(Cl)c1N1CC(c2ncccc2F)CCC1=O,6.558310948,6.380905755,6.667942707,6.380905755
CC(C)C(C(=O)N1CC(c2cc(-c3cc(C4CC(F)(F)C4)c(C#N)c(=O)[nH]3)cn2C)CCC1=O)N1Cc2ccncc2C1,7.617468078,6.947290105,6.186359132,6.947290105
N#Cc1c(-c2ncccc2F)cc(N2CC(c3cccc4cccnc34)CCC2=O)[nH]c1=O,5.693771042,6.615223871,6.177966043,6.615223871
N#Cc1ccc(S(=O)(=O)N2CCCn3nc(-c4ncccc4F)cc3C2)cc1,5.86828942,6.066331959,6.455125845,6.066331959
N#Cc1c(C2CC(F)(F)C2)cc(N2CC(n3nc(-c4ncccc4F)oc3=S)CCC2=O)[nH]c1=O,5.98285745,6.475197256,6.560621128,6.475197256
N#Cc1c(N2CC(c3ccc4[nH]c(=N)[nH]c(=N)c4c3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.62774621,6.33746912,5.986805982,6.33746912
N#CC=C1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,5.875591306,4.671720777,5.792272661,4.671720777
N#Cc1c(N2CC(n3cncn3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.491859363,6.801966068,5.993806776,6.801966068
CSCCC1=CCCCC1,5.520938611,4.684443801,5.279783359,4.684443801
N#Cc1c(N2CC(C3OC(C4CC(F)(F)C4)C(O)C(O)C3N)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.127861448,6.304329064,5.859466039,6.304329064
CCCCCCCCCN1CCNC(C2CCC(=O)N(c3cc(C4CC(F)(F)C4)c(C#N)c(=O)[nH]3)C2)C1,7.517604102,5.811685713,6.674802837,5.811685713
N#Cc1c(C2CC(F)(F)C2)cc(CC(C(=O)C(=O)N2CC(c3ncccc3F)CCC2=O)N2Cc3ccncc3C2)[nH]c1=O,7.193235438,6.425409925,6.462379441,6.425409925
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3cc(Cl)c4c(c3)OCCCO4)C2)[nH]c1=O,6.114243485,6.660885287,6.186835339,6.660885287
CC(C(=O)N1C(=O)NC(=O)C(=C2SC(=O)NC2=O)C1=O)N1Cc2ccncc2C1,5.028403773,5.424959474,5.725030243,5.424959474
N#Cc1c(C2CCC(=O)N(C(=O)CCN3Cc4ccncc4C3)C2)cc(-c2ncccc2F)[nH]c1=O,6.623920821,7.032461141,6.111013112,7.032461141
N#Cc1c(-c2ncccc2F)cc(N2CC(N3C(=O)C=CC3=O)CCC2=O)[nH]c1=O,5.884897043,6.855165421,5.689874506,6.855165421
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(C3CCCCCC3)C2)[nH]c1=O,6.470839796,6.823116971,6.264342485,6.823116971
N#Cc1c(-c2ncccc2F)cc(N2CC(CC(N)=O)CCC2=O)[nH]c1=O,5.565454567,6.547063192,5.973868123,6.547063192
N#Cc1c(-c2ncccc2F)cc(N2CC(c3cc(S(=O)(=O)N4Cc5ccncc5C4)ccc3Cl)CCC2=O)[nH]c1=O,6.723191064,6.347119161,6.040815335,6.347119161
N#Cc1c(C2CCC(=O)N(c3cn4ccsc4n3)C2)cc(-c2ncccc2F)[nH]c1=O,5.603560077,6.616950347,6.37229059,6.616950347
N#Cc1c(N2CC(n3c(=O)c4ccccc4n4c(C5CC(F)(F)C5)nnc34)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.264122584,6.170071028,6.334840183,6.170071028
CC(C)C(C(=O)N1CC(c2nn3c(=O)cc(-c4cc(C5CC(F)(F)C5)[nH]c(=O)c4C#N)nc3s2)CCC1=O)N1Cc2ccncc2C1,7.242708216,6.755275179,6.278587247,6.755275179
N#Cc1c(N2CC(N3Cc4ccccc4C3=O)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.839714236,6.709251955,5.792467714,6.709251955
N#Cc1c(C2CCC(=O)N(c3ccnc(Cl)c3)C2)cc(-c2ncccc2F)[nH]c1=O,5.713467186,6.732141163,6.564419424,6.732141163
N#Cc1c(C2CCC(=O)N(c3nc(-c4ncccc4F)n4cc[nH]c(=N)c34)C2)cc(C2CC(F)(F)C2)[nH]c1=O,6.257657643,6.427776077,6.461751515,6.427776077
N#Cc1c(-n2ncc(N3CC(c4ncccc4F)CCC3=O)c(Cl)c2=O)cc(C2CC(F)(F)C2)[nH]c1=O,6.077193249,6.299607045,6.605662739,6.299607045
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3cc(Cl)c(O)c(Cl)c3)C2)[nH]c1=O,5.79944632,6.677890476,6.226831433,6.677890476
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(CC(=O)N=c3[nH]c(C4CC(F)(F)C4)cs3)C2)[nH]c1=O,6.895366209,6.71153394,6.09236617,6.71153394
N#Cc1c(N2CC(N3C(=O)NC4(CCCC4)C3=O)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.998209789,6.804430109,5.885573735,6.804430109
O=C(C(=O)N1CC(N2CCN(C(=S)NCCN3Cc4ccncc4C3)CC2)CCC1=O)N1Cc2ccncc2C1,6.751013641,6.239966467,5.363881389,6.239966467
N#Cc1c(N2CC(N3CCCCCCC3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.001104498,6.86904751,6.427185138,6.86904751
N#Cc1cccc(S(=O)(=O)N2CCCNCC2)c1,5.734152808,4.724896886,5.38506101,4.724896886
N#Cc1c(N2CC(c3c[nH]c(=O)[nH]c3=O)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.552108722,6.769547864,5.892072084,6.769547864
N#Cc1c(N2CC(c3c(N)n(-c4ncccc4F)c4nc5ccccc5nc34)CCC2=O)cc(C2CC(F)(F)C2)[nH]c1=O,6.672870963,6.034144652,6.28639284,6.034144652
Cc1cc(C)c(N2CC(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)CCC2=O)cc1C1CC(F)(F)C1,6.944029458,6.597371805,6.504088091,6.597371805
CC1(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)Cc2c(N3CC(N4Cc5ccncc5C4)CCC3=O)ccnc2O1,6.736381675,6.331539117,6.239340259,6.331539117
Cn1cccc1N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O,5.817015892,7.014446953,6.061149114,7.014446953
N#Cc1c(-c2ncccc2F)cc(N2CC(c3cc(Cl)c(O)c(Cl)c3)CCC2=O)[nH]c1=O,5.70516537,6.539124706,6.340711188,6.539124706
CCCC(=O)N1CC(C2OC(c3cc(C4CC(F)(F)C4)[nH]c(=O)c3C#N)C(O)C2C(C)(C)O)CCC1=O,6.481052529,6.216201961,6.041568832,6.216201961
Cn1cc(C2CCC(=O)N(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)C2)c2ccccc21,5.914488561,6.831033855,6.049502991,6.831033855
N#Cc1c(C2CC(F)(F)C2)cc(-c2ccc(N3CC(c4ncccc4F)CCC3=O)cc2Cl)[nH]c1=O,6.696334242,6.612538241,6.426061098,6.612538241
N#Cc1c(-c2ncccc2F)cc(N2CC(n3cc(C4CC(F)(F)C4)cn3)CCC2=O)[nH]c1=O,6.451269876,6.537263554,6.290851254,6.537263554
N#Cc1c(N2CC(c3ccon3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.466085783,6.928022798,6.268063557,6.928022798
N#Cc1c(C2CCC(=O)N(c3sc(C4CC(F)(F)C4)cc3Cl)C2)cc(-c2ncccc2F)[nH]c1=O,6.232475635,6.604637887,6.478917176,6.604637887
N#Cc1c(-c2ncccc2F)cc(N2CC(C3COCCO3)CCC2=O)[nH]c1=O,6.066445959,6.6910407,5.882842142,6.6910407
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3c[nH]cn3)C2)[nH]c1=O,5.815085767,6.876838056,6.159787413,6.876838056
CCCCCSC(=O)c1ncccc1F,5.757380259,5.497154376,5.54559837,5.497154376
CC(C=O)=Cc1cc(-c2ncccc2F)cc(N2CC(c3cc(C4CC(F)(F)C4)[nH]c(=O)c3C#N)CCC2=O)c1,6.484343392,6.385794899,6.27545898,6.385794899
CC(O)CNC(=S)N1CCN(C2CCC(=O)N(C(=O)C(C)CN3Cc4ccncc4C3)C2)CC1,7.272771352,5.736789645,5.767854309,5.736789645
CC1(C)CC2CC(C)(CN2C(C)(C)C(=O)O)C1,6.305448816,4.953102981,4.882092079,4.953102981
N#Cc1c(-c2ncccc2F)cc(-n2ncc3cnc(N4CC(N5Cc6ccncc6C5)CCC4=O)cc32)[nH]c1=O,6.782803244,6.245870131,6.039872442,6.245870131
N#Cc1c(-c2ncccc2F)cc(N2CC(N3Cc4ccccc4C3=O)CCC2=O)[nH]c1=O,5.987061334,6.792762299,5.882751211,6.792762299
N#Cc1c(-c2ncccc2F)cc(N2CC(N3CCCCCC3)CCC2=O)[nH]c1=O,6.043083173,6.988894675,6.312159889,6.988894675
N#Cc1c(-c2ncccc2F)cc(N2CC(CC(O)C=Cc3cccc4ccccc34)CCC2=O)[nH]c1=O,6.131490476,6.685247232,6.105165466,6.685247232
N#Cc1c(C2CCC(=O)N(c3cncnc3C3CC(F)(F)C3)C2)cc(-c2ncccc2F)[nH]c1=O,6.146024242,6.617292162,6.479063031,6.617292162
CC(=O)C1CCC(=O)N(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)C1,5.443537324,6.729269849,5.939305377,6.729269849
Fc1cccnc1C1CC(F)CN1C(N1Cc2ccncc2C1)C(Cl)(Cl)Cl,6.299260921,6.386809234,6.307055582,6.386809234
N#Cc1c(-c2ncccc2F)cc(C2CCC(=O)N(c3c[nH]c(O)c3)C2)[nH]c1=O,5.717000333,7.054370999,6.247526683,7.054370999
N#CCCC1CCC(=O)N(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)C1,5.486768858,6.716945517,6.458993587,6.716945517
N#Cc1c(-n2c(N3CC(c4ncccc4F)CCC3=O)nc3ccc(C4CC(F)(F)C4)cc32)cc(CC=O)[nH]c1=O,6.453757135,6.569308175,6.163914595,6.569308175
N#Cc1c(C2CCC(=O)N(c3c(F)c(F)cc(F)c3F)C2)cc(-c2ncccc2F)[nH]c1=O,5.678197987,6.240436938,6.424411625,6.240436938
N#Cc1c(N2CC(c3cccc4ccccc34)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.508093962,6.454986015,6.275430349,6.454986015
Cc1ccc(C2CCC(=O)N(c3cc(-c4ncccc4F)[nH]c(=O)c3C#N)C2)cc1Cl,5.646621841,6.777922178,6.407532667,6.777922178
CCCN1CCOCC1c1ncccc1F,5.678081251,5.756798855,5.844623412,5.756798855
O=C(O)C(CCN1Cc2ccncc2C1)N1C2CCCC1CC(c1ncccc1F)C2,7.250528851,6.513770573,6.127457012,6.513770573
Cc1cc(-c2cc(C3CC(F)(F)C3)c(C#N)c(=O)[nH]2)nn1C1CCC(=O)N(C(=O)CCN2Cc3ccncc3C2)C1,7.565562406,6.823671018,6.255031147,6.823671018
CC1CCCCN1C1CCC(=O)N(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)C1,6.29421935,6.78698155,6.4521356,6.78698155
N#Cc1c(C2CC(F)(F)C2)cc(C2CCC(=O)N(c3cccc4c3C(=O)N(C(=O)C(=O)N3Cc5ccncc5C3)C4)C2)[nH]c1=O,6.572589372,6.672047017,6.100528932,6.672047017
N#Cc1c(N2CC(c3c[nH]c4ccc(Br)cc34)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.903260002,6.509973446,6.287790377,6.509973446
Cc1cc(Br)ccc1N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O,6.189429795,6.799585709,6.453010336,6.799585709
Cn1cc(S(=O)(=O)N2Cc3ccncc3C2)cc1N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O,6.801708902,6.613381833,6.030827394,6.613381833
N#Cc1c(N2CC(c3c(Cl)nc(CC=O)n3-c3ncccc3F)CCC2=O)cc(C2CC(F)(F)C2)[nH]c1=O,6.185743228,6.204034419,6.322776747,6.204034419
N#Cc1c(C2CCC(=O)N(C(=O)CCC(=O)N=c3cccc[nH]3)C2)cc(-c2ncccc2F)[nH]c1=O,6.128612577,6.576152323,5.958143716,6.576152323
N#Cc1c(N2CC(N3CCC(F)(F)CC3)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,6.257610463,6.71025503,6.383878321,6.71025503
N#Cc1c(N2CC(n3ccc(=N)[nH]c3=O)CCC2=O)cc(-c2ncccc2F)[nH]c1=O,5.503340097,6.740810079,6.047996395,6.740810079
N#Cc1c(-c2ncccc2F)cc(N2CC(N3CCS(=O)(=O)CC3)CCC2=O)[nH]c1=O,6.05052548,6.761968245,5.833430137,6.761968245
O=C1CCC(c2ncccc2F)CN1c1cccc2c1CN(CCCF)CC2,6.3175901,6.392347858,5.945027507,6.392347858
Cc1cc(O)cc(C)c1N1CC(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)CCC1=O,5.710375561,6.590971246,6.440898783,6.590971246
N#Cc1c(C2CC(F)(F)C2)cc(C2CCC(=O)N(C(c3ncccc3F)C(C=O)N3Cc4ccncc4C3)C2)[nH]c1=O,7.431922186,6.49006736,6.431017007,6.49006736
CC(C)C(C(=O)N1Cc2ccncc2C1)N1CC(c2cc(-c3ncccc3F)c(C#N)c(=O)[nH]2)CCC1=O,7.135426215,7.075446366,6.117322714,7.075446366
CC(C)(CC1CCC(=O)N(c2cc(-c3ncccc3F)[nH]c(=O)c2C#N)C1)C(=O)O,5.905166627,6.819605259,6.149633224,6.819605259
CC1(c2ncccc2F)CCN(S(=O)(=O)C=Cc2ccccc2)CC1,5.887072203,5.913459869,6.095771114,5.913459869
Cc1nc(C)n(C2CCC(=O)N(c3cc(-c4ncccc4F)c(C#N)c(=O)[nH]3)C2)n1,5.946167557,6.688557644,6.178673171,6.688557644
