SMILES,CCR5,INT,RT,reward
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4ccc5c(c4)CCCN5C(=O)CCl)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.090299694,5.120395329,6.222562675,8.090299694
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4ccc5c(c4)C(=O)N(C(=O)C(N)CCCCN)C5=O)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.971648205,4.882393901,5.661936442,7.971648205
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCC4(O)CCN(S(=O)(=O)c5ccc(Cl)cc5)CC4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.333983898,4.922062363,5.865427891,8.333983898
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(F)c(-c5ccnc(Cl)c5)cc4-n4cnnc4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.863488063,5.683546043,6.339842645,8.863488063
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(F)c(-c5cccc(F)c5F)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.860362544,5.72427715,6.258152613,8.860362544
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4ccc(N5CCOc6ccc(-c7ccc8o[nH]c(=N)c8c7)cc6C5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.023899243,5.136596792,6.117235802,8.023899243
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCC4(C)CCN(CCC)CC4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.148484267,4.841843742,5.695967973,8.148484267
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCc4cc(F)c(C(C)CO)cc4CCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.86939136,5.135191359,6.213204883,8.86939136
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(N5CCCN(C)CC5)c(-c5csc6ccccc56)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.579520395,5.367426577,6.154940772,8.579520395
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(-c5csc6ccccc56)c(F)cc4-c4cccc5cnccc45)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.770772922,5.895448631,6.323953102,8.770772922
O=C(O)CCCCCOC(=S)NCCCC(=O)O,6.241971583,4.931378901,5.592047844,6.241971583
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(-c5ccccc5[N+](=O)[O-])c(-c5c(C)cccc5C)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.450700158,5.323958327,6.114773191,8.450700158
C=CC1(C)CC(c2cc(F)c(-c3cccc4c3OC(N3CCCC5(CCNC5)C3)C(C)CN(C(=O)CCC(=O)N=c3cc(C)o[nH]3)C4=O)cc2CCCCCCC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.606893665,5.373911477,6.248180363,7.606893665
C=CCN1CCc2nc(CCCCCCC)nc(N3CCC4(CCCN(C5CC(C)(C=C)C(O)C(C)C67CCC(=O)C6C5(C)C(C)CC7)C4)C3)c2C1,8.299214073,4.919905725,6.494198041,8.299214073
C=CC1(C)CC(N2CCC3(CCCN(c4nc5c([nH]4)c(=O)n(CCCCCCC)c(=O)n5-c4ccc(F)c(-c5ccnc(Cl)c5)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.067693459,5.576810944,6.359166628,8.067693459
C=CC1(C)CC(N2CCCC3(CCN(c4cc(-c5cccc(-c6ccnc(Cl)c6)n5)c(CCCCCCC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.575044479,5.878971938,6.288256404,8.575044479
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(-c5snnc5C)c(-c5ccnc(Cl)c5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.820308645,5.853439813,6.23321523,8.820308645
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(-c5ccnc(Cl)c5)cc4CCCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.91415211,5.857617158,6.226829668,8.91415211
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(CCCC)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.949126738,5.920384253,6.213468935,8.949126738
C=CC1(C)CC(N2CCC3(CCCN(c4cc(CCCCCCC)c(-c5ccc6ccn(-c7ccnc(Cl)c7)c6c5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.649144969,5.648927405,6.255308669,8.649144969
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(-c5ncccn5)cc4C4CCN(C)CC4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.690432417,5.352341215,6.263824594,8.690432417
C=CC1(C)CC(N2CCCC3(CCN(c4cc(CCCCCCC)c(NC(=NC#N)NCC#CC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.441756329,5.058915833,6.605648063,8.441756329
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(N5CCC(O)C5)c(-c5ccnc(Cl)c5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.524743729,5.77565978,6.167385633,8.524743729
C=CC1(C)CC(N2CCC3(CCCN(c4cc(N5CCC6(CCCN(CCCl)C6)CC5)c(F)cc4CCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.394400642,4.864755235,6.334454364,8.394400642
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCC4(C#N)CCN(CCO)CC4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.168465397,4.801808178,5.630563084,8.168465397
C=CC1(C)CC(c2cc(F)c(-c3cc(Br)c(-c4ccnc(Cl)c4)c(Br)c3)cc2CCCCCCCN2CCC3(CCCNC3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.572946826,5.599893114,6.306628924,8.572946826
C=CC1(C)CC(n2nc(-c3cc(F)c(-c4ccnc(Cl)c4)cc3CCCCCCCN3CCCC4(CCNC4)C3)oc2=O)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.680578054,5.580109733,6.066301001,8.680578054
C=CC1(C)CC(N2CCCC3(CCN(c4cc(F)c(-c5nc(C)ccc5C(=NO)NS(=O)(=O)c5ccc(F)cc5F)cc4CCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.93903545,5.829997702,6.332981785,7.93903545
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4ccc(C=CCCCC(=O)O)s4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.576860551,4.861308153,5.69257265,8.576860551
C=CC1(C)CC(c2cc(F)c(CCCCCCC)cc2C2COC(c3ccnc(Cl)c3)C2N2CCC3(CCCNC3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.834928726,5.702358342,6.325073949,8.834928726
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4ccc(C=Cc5cccc(Cl)c5)s4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.52410532,5.100007129,6.178931069,8.52410532
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCc4cc(-c5ccc(N=c6c7ccccc7[nH]c7ccccc67)cc5)c(CCCCCCC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.66230851,5.715921307,6.207484132,8.66230851
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(F)c(-c5csc6ccccc56)cc4-c4ccc5ccccc5n4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.773933783,5.681398084,6.36209205,8.773933783
C=CC1(C)CC(N2CCCC3(CCN(c4cc(F)c(-n5cnc6cc(CCCCCCC)sc6c5=O)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.60299139,5.655130748,6.275038862,8.60299139
C=CC1(C)CC(N2CCC3(CCCN(C4C=CC(c5cc(F)ccc5-c5ccnc(Cl)c5)C(CCCCCCC)O4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.331806811,5.679917897,6.078821527,8.331806811
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCC4(C)CCN(CC(N)=O)C4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.936931207,4.777439578,5.842842671,7.936931207
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4ccc(F)cc4SC(CCC)C(=O)O)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.628641342,5.288165367,6.075330708,8.628641342
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(C(=O)NNC(C)=O)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.357867316,5.953241297,6.12164427,8.357867316
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(C(=O)CCC)c(F)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.804693827,5.850764066,6.167547955,8.804693827
C=CC1(C)CC(c2cc(CCCCCCCN3CCCC4(CCNC4)C3)c(C3CN(CCC(C)(C)C)CC3N)cc2F)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.55856125,5.07540423,6.451283453,8.55856125
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCC4(C)CCN4C(=O)C(N)CC(C)C)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.105412375,4.782450947,5.835997071,8.105412375
C=CC1(C)CC(c2cc(-c3cc4cc(-c5ccnc(Cl)c5)ccc4oc3=O)c(F)cc2CCCCCCCN2CCC3(CCCNC3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.710891078,5.598057406,6.068939471,8.710891078
C=CC1(C)CC(c2cc(CCCCCCC)c(-c3ccc(F)c(N4CCCC5(CCNC5)C4)c3)c(-c3c(C)cc(C)cc3C)c2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.038010116,4.857865259,6.096483115,8.038010116
C=CC1(C)CC(N2CCCC3(CCN(c4cc(CCCCCCC)c(N5CCCN(S(=O)(=O)c6ccccn6)CC5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.449553514,5.522477197,6.598836975,8.449553514
C=CC1(C)CC(c2cc(-n3ncn(CCCCCCCN4CCCC5(CCNC5)C4)c3=O)c(F)cc2-c2ccnc(Cl)c2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.938116441,5.640602718,6.123876742,8.938116441
C=CC1(C)CC(N2CCCC3(CCN(c4cc(C5c6cc7c(cc6C(NCCF)C6COC(=O)C56)OCO7)cc(CCCCCCC)c4O)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.479655675,5.086809357,6.490593549,7.479655675
C=CC1(C)CC(N2CCCC3(CCN(c4cc(F)c(CCCCCCC)cc4C4CCCN(CCCCCCCCCCCC)C4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.40645707,5.097259275,6.318315896,8.40645707
C=CC1(C)CC(N2CCCC3(CCN(c4cc5c(-c6cc(-c7csc8ccccc78)c(CCCCCCC)cc6F)[nH]nc5cn4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.755482907,5.634055581,6.297396574,8.755482907
C=CC1(C)CC(N2CCC3(CCCN(c4csc5ncnc(-c6cc(-c7ccnc(Cl)c7)c(CCCCCCC)cc6F)c45)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.686690804,5.573526329,6.458798257,8.686690804
C=CC1(C)CC(N2CCCC3(CCN(c4ccc5c(c4)CCN5c4cc(C(C)CC)c(F)cc4CCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.750755287,5.046930413,5.764086452,8.750755287
C=CC1(C)CC(N2CCC3(CCCN(c4cc(N5CC6(CCN(S(=O)(=O)c7c(C)n[nH]c7C)CC6)OC5=O)c(CCCCCCC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.812577034,5.219758595,6.558586847,7.812577034
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(-c5ccc(C#N)cc5F)c(F)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.891379843,5.710356662,6.235937817,8.891379843
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(C5(C#N)CCCCC5)c(F)cc4-c4csc5ccccc45)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.882657058,5.274574879,6.035542357,8.882657058
C=CC1(C)CC(n2ncc(-c3cccc(-c4cc(-c5ccnc(Cl)c5)c(N5CCCC6(CCNC6)C5)cc4F)c3F)c2C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.161033623,5.574858631,6.503145556,8.161033623
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(-c5ccnc(Cl)c5)c(F)cc4N4CC(C)OC(C)C4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.540864934,5.764596419,6.125669751,8.540864934
C=CC1(C)CC(N2CCCC3(CCN(C4NC(c5cc(C(C)CC)c(CCCCCCC)cc5F)CS4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.527669596,5.281859392,6.411972426,8.527669596
C=CC1(C)CC(c2cc(-c3cc(CC(C)N4CCC5(CCCNC5)C4)c(F)cc3CCCCCCC)c(C)cc2C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.44649478,5.382456572,6.342775349,8.44649478
C=CC1(C)CC(N2CCCC3(CCN(c4cc(NC(=N)NC(=O)C(CC)CC)c(F)cc4CCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.974374749,5.029261759,6.528406046,7.974374749
C=CC1(C)CC(c2cn(-c3cc(F)c(N4CCC5(CCCNC5)C4)cc3-c3nc(C)n[nH]3)c3c(CCCCCCC)cc(F)cc3c2=O)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.955235341,5.668698238,6.318222313,7.955235341
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(-c5ccccc5C)c(-c5ccnc(Cl)c5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.880571137,5.804690955,6.220387487,8.880571137
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4nn(C)c5sc(-c6ccc(C(C)CC)c(F)c6)cc45)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.768023724,5.416182097,6.217076871,8.768023724
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(C(C)C)c(F)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.9963024,5.86894615,6.222340127,8.9963024
C=CC1(C)CC(c2cc(-c3cc(CCCCCCC)c(F)cc3-c3ccnc(Cl)c3)cc(O)c2N2CCCC3(CCNC3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.405296971,5.596793571,6.25509978,8.405296971
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(-c5ccc6ncnn6c5)c(F)cc4CCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.727525788,5.901466154,6.296185644,8.727525788
C=CC1(C)CC(C(=O)N=c2[nH]c3ccc(-c4cc(-c5nc6cc(C)ccc6[nH]5)c(F)cc4CCCCCCCN4CCCC5(CCNC5)C4)cc3s2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.24137866,5.0756369,6.229790969,8.24137866
C=CC1(C)CC(N2CCC3(CCCN(c4cc(-c5ccc(O)cc5C(C)CC)c(CCCCCCC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.714181527,5.283875346,5.656907472,8.714181527
C=CC1(C)CC(c2cc(CCCCCCN3CCC4(CCCNC4)C3)c(F)cc2-c2nc3ccccc3nc2CCCCCCC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.54557192,5.052066909,6.21333126,8.54557192
C=CC1(C)CC(N2CCCC3(CCN(c4cc(C5(S(=O)(=O)c6ccc(F)cc6)CCN(S(=O)(=O)c6ccccn6)C5)c(CCCCCCC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.09972281,5.56341859,6.497468524,8.09972281
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(F)c(C5CC(F)(F)C5)cc4-c4ccnc(C)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.530990721,6.029596618,6.314086343,8.530990721
C=CC1(C)CC(c2cc(C3(c4ccnc(Cl)c4)OCC(N4CCCC5(CCNC5)C4)O3)c(CCCCCCC)cc2F)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.590959515,5.911736961,6.359925388,8.590959515
C=CC1(C)CC(N2CCC3(CCCN(CC(C)(O)c4cc(-c5ccnc(Cl)c5)c(F)cc4CCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.652681672,5.844899086,6.288807511,8.652681672
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(-c5ccnc(Cl)c5)cc4C(Cl)(Cl)Cl)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.742742565,5.847521379,6.381794851,8.742742565
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(-c5ccnc(Cl)c5)c(-c5cocn5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.872860553,5.786676828,6.2152478,8.872860553
C=CC1(C)CC(N2CCCC3(CCN(CCCCCNC(=NO)c4ccc(CCCCCCC)nc4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.403492543,5.234342253,5.869374505,8.403492543
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(CS)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.866817703,5.914884802,6.286375859,8.866817703
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(-c5ccnc(Cl)c5)c(-c5ccc([N+](=O)[O-])o5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.489231322,5.773122874,5.984170312,8.489231322
C=CC1(C)CC(c2cc(F)c(CCCCCCCN3CCC4(CCCNC4)C3)cc2C2CN(S(=O)(=O)c3ccc(F)cc3)S(=O)(=O)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.247668052,5.161684956,6.60554564,8.247668052
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(-c5ccnc(Cl)c5)cc4-c4c(O)[nH]cnc4=O)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.479576057,5.931236514,5.994731181,8.479576057
C=CC1(C)CC(N2CCC3(CCCN(C4NCCCN(C(=O)CCCC=Cc5ccccc5O)C4=O)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.378924749,5.336831326,6.189698466,7.378924749
C=CC1(C)CC(N2CCC3(CCCN(c4cc(C5(c6ccnc(Cl)c6)CCNCC5)c(CCCCCCC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.566581267,5.576209354,6.50207083,8.566581267
C=CC1(C)CC(c2cc(C)cc(-c3cc(CCCCCCCN4CCCC5(CCNC5)C4)c(-c4cccc(S(N)(=O)=O)c4)cc3F)c2O)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.114360716,5.304232504,6.285162819,8.114360716
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(-c5nccc(C)n5)c(-c5ccnc(Cl)c5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.755848165,5.734919747,6.339340929,8.755848165
C=CC1(C)CC(N2CCCC3(CCN(S(=O)(=O)c4cc(Br)cc5c4N(c4cc(C(C)CC)c(CCCCCCC)cc4F)CC5)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.43432424,5.164031465,6.330197332,8.43432424
C=CC1(C)CC(N2CCC3(CCCN(c4cc(CCCCCCC)c(F)cc4N4CCCC(C(C)CC)C4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.561450556,4.835773412,5.883455186,8.561450556
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(-c5ccnc(Cl)c5)cc4C4(C)CS(=O)(=O)N(C)C(N)=N4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.317129663,5.781203109,6.356466738,8.317129663
C=CC1(C)CC(N2CCC3(CCCN(C(=O)N=c4[nH]nc(-c5cc(F)c(CCCCCCC)cc5-c5ccnc(Cl)c5)s4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.077527066,5.833665335,6.319933389,8.077527066
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(-c5cc(F)c(O)c(Cl)c5)c(-c5csc6ccccc56)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.724487491,5.184915839,6.231880495,8.724487491
C=CC1(C)CC(N2CCC3(CCCN(c4cc(F)c(C5CC(c6ccnc(Cl)c6)C5)cc4CCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.630206341,5.602304988,6.243730568,8.630206341
C=CC1(C)CC(N2CCC3(CCCN(c4cc(F)c(CCCCCCC)cc4-n4nncc4-c4c(Cl)cc(Cl)cc4Cl)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.657436876,5.060550334,6.541373598,8.657436876
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(-c5ccnc(Cl)c5)cc4-c4c[nH]c(=N)[nH]4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.596337776,5.739821077,6.148824381,8.596337776
NCCCN1Cc2ccccc2C1,5.600695896,4.604176538,5.384744257,5.600695896
C=CC1(C)CC(N2CCCC3(CCN(c4cc(N5C6CCC5C(c5ccnc(Cl)c5)C6)c(CCCCCCC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.667523568,5.595274331,6.28997601,8.667523568
C=CC1(C)CC(N2CCCC3(CCN(c4cccc(-c5cc(-c6ccnc(Cl)c6)c(CCCCCCC)cc5F)n4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.597999791,5.969742221,6.300136708,8.597999791
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(-c5ccc(F)cc5-c5ccnc(Cl)c5)cc4Cl)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.804907607,5.757055249,6.289756158,8.804907607
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4ccc(C=Cc5cccc(O)c5)o4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.378747232,5.19856651,5.608173363,8.378747232
CCCCCCCCCCCCCC(=O)N1CCN(C(=S)NC(=O)CCCC(=O)O)CC1,6.70973631,4.883425521,5.722564,6.70973631
O=S1(=O)CCN(CCCC(F)(F)F)CC1,6.074513201,4.485286743,5.412585762,6.074513201
C=CC1(C)CC(C2CCCN2c2cc(CCCCCCCN3CCCC4(CCNC4)C3)c(CCC(=O)C(N)=O)cc2F)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.726908061,5.018047783,6.387215855,7.726908061
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(CCCCCCC)c(F)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.934959093,5.866693275,6.21621162,8.934959093
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(F)c(-c5ccnc(Cl)c5)cc4-c4c(C)[nH]c5ccccc45)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.936693661,5.827850037,6.204101278,8.936693661
C=CC1(C)CC(N2CCCC3(CCN(C4CC4c4cc(CCCCCCC)c(C(C)CC)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.475971667,5.183379198,6.212179468,8.475971667
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cccc5nc(-c6ccc(-c7csc8ncncc78)c(F)c6)[nH]c45)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.8579951,5.203612359,6.329716767,8.8579951
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(-c5ccnc(Cl)c5)c(C5CCCC5)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.860631977,5.849944466,6.234690181,8.860631977
C=CC1(C)CC(N2CCC3(CCCN(C(C)Cc4cc(-c5ccnc(Cl)c5)c(F)cc4CCCCCCC)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.467923909,5.945697722,6.121045059,8.467923909
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(-n5c(O)c6c(c5O)CC=CC6)c(F)cc4-c4ccnc(Cl)c4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.566762635,5.904417331,6.277770303,8.566762635
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(-c5csc6ccccc56)c(-n5nc(C)cc5C)cc4F)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.899914063,5.234219419,6.395076946,8.899914063
C=CC1(C)CC(N2CCC3(CCCN(CCCCCCCc4cc(-c5ncccn5)c(F)cc4C4CCCN4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.726317299,5.315627714,6.289641032,8.726317299
N#Cc1ccc(C=C2SC(=S)NC2=O)cc1,5.636446695,4.677705505,5.487227395,5.636446695
C=CC1(C)CC(N2CCC3(CCCN(C4CN(CC#CC)CC(CCCCCCC)O4)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.058324208,4.826737476,5.994082524,8.058324208
C=CC1(C)CC(N2CCCC3(CCN(CCCCCCCc4cc(-c5ccc(S(C)(=O)=O)cc5)c(F)cc4-c4ccc(F)cc4C)C3)C2)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,8.56745219,5.479522685,6.212905,8.56745219
