SMILES,trg(MW),trg(LogP),trg(QED),trg(TPSA),trg(HBA),trg(HBD),trg(DRD2),gen(MW),gen(LogP),gen(QED),gen(TPSA),gen(HBA),gen(HBD),gen(DRD2),reward
Cc1ccc(C2OC(C3C(c4ccc(=N)[nH]c4)OC(c4c(-c5n[nH]c(=NC(=O)N6CCC(N)CC6)s5)nc(-c5cc[nH]c(=N)n5)[nH]c4=O)C3O)C(O)C2C2OC(c3nc(-c4n[nH]c(=NC(=O)N5CCNC(=O)C5C5CNC5)s4)c(-n4cnc5c(=N)[nH]cnc54)c(=O)[nH]3)C(F)C2O)s1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1386.47,-1.42477,0.070617005,532.25,20,16,0.157270196,5.003406372
N=c1ccc(C2OC(c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)C(C3OC(c4nc(C5CC(O)C(c6n[nH]c(=NC(=O)N7CC7)s6)O5)[nH]c(=O)c4-c4n[nH]c(=NC(=O)N5CCNC(=O)C5C5CNC5)s4)C(C4OC(c5cc6cc(Cl)ccc6[nH]5)C(c5cc[nH]c(=N)n5)C4O)C3O)C2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1448.946,-1.47986,0.065678545,525.6,20,16,0.150469413,6.158720063
Cc1[nH]c(-c2n[nH]c(=NC(=O)N3CCNC(=O)C3)s2)c(C)c1C1CC1c1cc(C2OC(c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)C(O)C(O)C2N)cc(O)c1C1CCN(C2NC(n3c(O)ccc3O)CCN(C(=O)C(C)N)C2=O)C(=O)C(c2n[nH]c(=NC(=O)N3CCC(C#N)(c4ccc(=N)[nH]c4)CC3)s2)N1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1528.693,-1.18101,0.072461192,570.57,22,17,0.145293239,1.856050882
N=c1ccc(C2OC(c3cc(C4OC(c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)C(O)C4c4nc(-c5cc[nH]c(=N)n5)[nH]c(=O)c4-n4cnc5c(=N)[nH]cnc54)cc(C4OC(c5nc(-c6n[nH]c(=NC(=O)N7CCNC(=O)C7)s6)c(C6CNC6)[nH]5)C(O)C4F)n3)C(O)C2F)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1357.338,-2.08489,0.066042392,531.15,20,16,0.118396874,2.970893999
N=c1ccc(C2OC(C3C(c4c(F)cccc4C4OC(c5nc(-c6n[nH]c(=NC(=O)N7CCNC(=O)C7C7CNC7)s6)[nH]c(=O)c5-c5nc(-n6cnc7c(=N)[nH]cnc76)[nH]c(=O)c5-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)C(O)C4F)OC(c4cc[nH]c(=N)n4)C3O)C(F)C2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1402.35,-2.25249,0.065020623,535.33,20,16,0.194636879,7.969586946
N=c1ccc(-c2nc(-c3nc(-c4n[nH]c(=NC(=O)N5CCNC(=O)C5C5CNC5)s4)[nH]c(=O)c3-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)c(-c3c(N)sc(-n4cnc5c(=N)[nH]cnc54)c3C3OC(C4C(O)C(c5ccc(=N)[nH]c5)OC4N4CC5CCC(C4)O5)C(O)C3F)c(=O)[nH]2)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1411.48,-1.87249,0.06742835,531.47,20,16,0.197179174,12.14099388
Cn1c(=O)c(C2OC(C3(C4OC(c5cc[nH]c(=N)n5)C(F)C4O)CCOCC3)C(c3c(O)cc(-c4n[nH]c(=NC(=O)N5CCNC(=O)C5C5CNC5)s4)cc3-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)C2O)c(N)n(C2OC(c3ccc(C(=N)N)cc3F)C(c3ccc(=N)[nH]c3)C2O)c1=O,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1420.47,-1.70039,0.047880869,522.83,20,16,0.224904967,81.78404733
C#CCN1CCCC1(C)C1C(c2c(-c3ccc(=N)[nH]c3)sc(N)c2-c2nc(-c3cc[nH]c(=N)n3)[nH]c(=O)c2-n2cnc3c(=N)[nH]cnc32)OC(N2CCC(c3c(-c4n[nH]c(=NC(=O)N5CCCC5c5ccc6cc(C7CCCOC7)ccc6c5)s4)nc(-c4n[nH]c(=O)c5c4CCCC5)[nH]c3=O)NC(c3n[nH]c(=NC(=O)NC4=NCCN4)s3)C2=O)C1O,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1689.911,4.55601,0.066356887,555.94,21,16,0.351813899,0.770831861
Cc1nn(-c2c(-n3cnc4c(=N)[nH]cnc43)nc(C3OC(C(C)(C)C(=O)N4CCC(C5CNC5)NC(c5ccc(=N)[nH]c5)C4=O)C(O)C3C3OC(c4sc(N)c(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)c4-c4ccc(=N)[nH]c4)C(F)C3O)[nH]c2=O)cc1-c1n[nH]c(=NC(=O)N2CCNC(=O)C2)s1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1468.576,-1.50037,0.066174556,540.48,20,16,0.184826834,3.943731866
CNC(=O)N=c1[nH]nc(C2OC(c3ccc(=N)[nH]c3)C(O)C2C2OC(C3C(c4c(-c5n[nH]c(=NC(=O)NS(N)(=O)=O)s5)sc(N)c4CCC(=O)N4CC4)OC(c4nc(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6c6ccc7c(c6)OCCO7)s5)[nH]c(=O)c4-c4ccc(=N)[nH]c4)C3O)C(O)C2NC2CCCc3ccccc32)s1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1614.785,0.62094,0.058966189,580.89,22,17,0.221231656,1.061610369
N=c1ccc(-c2c(-c3nc(C4(C5OC(c6c[nH]c(O)c6)C(O)C5F)CCN(CCCCN5CCNC(=O)C5)CC4)c(C4OC(c5nc(-c6n[nH]c(=NC(=O)NC7=NCCN7)s6)c(-n6cnc7c(=N)[nH]cnc76)c(=O)[nH]5)C(O)C4F)c(=O)[nH]3)nc(-c3n[nH]c(=NC(=O)N4CC4)s3)[nH]c2=O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1414.434,-1.64146,0.040417369,533.41,21,16,0.407706318,10.58313142
N=c1ccc(C2OC(c3cc[nH]c(=N)n3)C(O)C2C2OC(c3cc(O)c(C4CNC4)c(-c4c(-n5cnc6c(=N)[nH]cnc65)nc(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)[nH]c4=O)c3)C(O)C2c2nn(C3OC(c4n[nH]c(=NC(=O)N5CCNC(=O)C5)s4)C(O)C3F)c3ccccc23)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1404.419,-1.08459,0.073189424,527.63,20,16,0.150028926,8.481166942
CC(C)(CN1CCn2c(nnc2C2C(O)C(c3sc(N)c(-c4n[nH]c(=NC(=O)N5CCNC(=O)C5)s4)c3-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)OC2N2CCC(c3ccc(=N)[nH]c3)NC(c3c(-n4cnc5c(=N)[nH]cnc54)nc(-c4ccc(=N)[nH]c4)[nH]c3=O)C2=O)C1)N1CCNC(=O)C1CS,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1481.673,-2.19209,0.054519507,530.39,20,16,0.196678443,3.179670809
N=c1ccc(C2NC(c3cc(-c4ncnc5ccc(-c6n[nH]c(=NC(=O)N7CCNC(=O)C7C7CNC7)s6)cc45)cc(O)c3-n3cnc4c(=N)[nH]cnc43)CCN(C3CCN(C(=O)C(=O)O)C(=O)C(c4sc(N)c(-c5nc(=N)[nH][nH]5)c4-c4n[nH]c(=NC(=O)N5CC5)s4)N3)C2=O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1371.447,-0.42239,0.061048125,532.99,20,16,0.249923451,3.692918487
Cc1cc(C)nc(C2OC(c3c(-c4n[nH]c(=NC(=O)N5CCNC(=O)C5C5CNC5)s4)nc(-c4ccc(=N)[nH]c4)[nH]c3=O)C(C3OC(c4sc(N)c(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)c4-n4cnc5c(=N)[nH]cnc54)C(O)C3C3OC(c4ccc(=N)[nH]c4)C(O)C3F)C2O)n1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1398.481,-1.21375,0.07220453,528.49,20,16,0.187985188,6.971095009
N=c1ccc(-c2ncnc3ccc(C4C(O)C(c5ccc(=N)[nH]c5)OC4C4C(O)C(c5c(C6CNC(=O)C6)sc(N)c5-n5cnc6c(=NCC7CNC7)[nH]cnc65)OC4n4c(C5OC(n6cnc7c(=N)[nH]cnc76)C(c6n[nH]c(=NC(=O)N7CCNC(=O)C7)s6)C5O)n[nH]c4=O)cc23)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1396.472,-1.03779,0.065560529,530.93,20,16,0.215508435,6.54312705
N=c1ccc(C2NC(c3sc(N)c(-c4nc(-n5cnc6c(=N)[nH]cnc65)c(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)c(=O)[nH]4)c3-c3n[nH]c(=NC(=O)N4CCNC(=O)C4C4CNC4)s3)CCN(C3OC(c4nncs4)C(C4OC(c5ccc(=N)[nH]c5)C(O)C4F)C3O)C2=O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1402.498,-1.99699,0.066604214,531.37,20,16,0.173982299,8.015790179
N=c1ccc(-c2nc(-c3n[nH]c(=NC(=O)N4CCNC(=O)C4C4CNC4)s3)c(C3OC(c4cc5ccccc5cn4)C(C4OC(n5cnc6c(=N)[nH]cnc65)C(O)C4C4OC(c5nc(-c6n[nH]c(=NC(=O)N7CCNC(=O)C7)s6)c(-c6ccc(=N)[nH]c6)c(=O)[nH]5)C(F)C4O)C3O)c(=O)[nH]2)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1416.43,-1.49749,0.070079547,535.33,20,16,0.153756836,50.71001758
N=c1nc(-c2sc(N)c(C3C(C4OC(c5c(N)sc(-n6cnc7c(=N)[nH]cnc76)c5-c5n[nH]c(=NC(=O)N6CC6)s5)C(O)C4F)C(C4OC(c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)C(O)C4F)CN3CCN)c2-c2cccc(-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)c2O)[nH][nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1442.56,-0.75916,0.066864522,541.14,20,16,0.161159002,7.403328998
N=c1ccc(C2C(c3cc[nH]c(=N)n3)OC(C3C(c4n[nH]c(=NC(=O)N5CC5)s4)OC(c4cc(Cl)c(-c5c(C6CNC6)nc(-c6n[nH]c(=NC(=O)N7CCNC(=O)C7)s6)[nH]c5=O)cc4C4OC(c5nc(C6CNC(=O)C6)c(-n6cnc7c(=N)[nH]cnc76)c(=O)[nH]5)C(F)C4O)C3O)C2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1426.853,-1.37339,0.062735718,535.1,20,16,0.202571475,55.17232496
N=c1ccc(C2OC(c3c(-n4cnc5c(=N)[nH]cnc54)sc(N)c3C3OC(C4C(c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)OC(c5cc(C6C(c7n[nH]c(=NC(=O)N8CC8)s7)OC(c7n[nH]c(=NC(=O)N8CCNC(=O)C8CS)s7)C6O)[nH]n5)C4O)C(F)C3O)CC2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1417.527,-1.55436,0.051458613,524.55,20,16,0.165034462,56.92418184
COCOC(=O)N=c1[nH]nc(CC(C)c2nc(C3OC(c4ccc(C)cc4O)C(O)C3C3OC(c4ccc(=N)[nH]c4)C(O)C3C3OC(c4n[nH]c(=NC(=O)OC(F)F)s4)C(O)C3F)[nH]c(=O)c2-c2n[nH]c(=NC(=O)N3C4CCCC3CC(c3nc(=N)[nH][nH]3)C4)s2)s1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1325.362,2.95766,0.069607018,467.58,19,13,0.201071492,1.983075052
CC(=O)CN1CC(N2CCC(c3nc(-c4n[nH]c(=NC(=O)N5CC5)s4)[nH]c(=O)c3-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)NC(c3c(C4CNC4)sc(N)c3CN)C2=O)C(C2OC(c3c(N)sc(-n4cnc5c(=N)[nH]cnc54)c3-c3ccc(=N)[nH]c3)C(O)C2F)C1c1cc[nH]c(=N)n1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1427.596,-0.81249,0.059195662,532.04,20,16,0.257081708,14.69909114
N=c1nc(-c2nc(-c3c(O)cc(C4CCN(C5Cc6ccccc6CN5S(=O)(=O)c5ccc(Cl)cc5)C(=O)C(C5C(c6nc(=N)[nH][nH]6)OC(c6n[nH]c(=NC(=O)NS(N)(=O)=O)s6)C5O)N4)cc3-c3n[nH]c(=NC(=O)N4CCSC4)s3)[nH]c(=O)c2-c2ccnc3cc(Cl)ccc23)[nH][nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1453.415,2.96464,0.083576187,506.34,19,14,0.175034545,4.603868655
N=c1ccc(-c2nc(C3OC(C4C(O)C(c5ccc(Cl)c(F)c5)OC4C4C(c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)OC(c5cc[nH]c(=N)n5)C4O)C(F)C3O)c(-c3nc(-c4n[nH]c(=NC(=O)N5CCNC(=O)C5C5CNC5)s4)c(-n4cnc5c(=N)[nH]cnc54)c(=O)[nH]3)c(=O)[nH]2)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1418.805,-1.99349,0.066626922,535.33,20,16,0.204726477,65.29855703
N=c1ccc(C2OC(C3C(O)C(n4cccc4)OC3C3C(O)C(c4c(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)sc(N)c4-c4nc(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6C6CNC6)s5)c(-n5cnc6c(=N)[nH]cnc65)c(=O)[nH]4)OC3n3cnc4c(=N)[nH]cnc43)C(F)C2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1398.441,-2.15939,0.065579847,538.35,20,16,0.18803011,6.95218483
C#CCOCOC1OC(c2n[nH]c(=NC(=O)NC3=NCCN3)s2)C(c2c(N)sc(-c3nc(-c4c(N)sc(-c5nc(=N)[nH][nH]5)c4-c4ccc(Br)s4)c(-c4n[nH]c(=NC(=O)N5C(=O)CNCC5CN)s4)c(=O)[nH]3)c2-n2cnc3c(=N)[nH]cnc32)C1O,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1301.237,0.37294,0.042121623,495.38,19,15,0.19436731,1.662529417
CNC(Cc1ccc(C2OC(c3cc(-c4cc(O)cc(C5CC(c6nc(=N)[nH][nH]6)C6(C)CCC7C(=O)OC(CC(NC)C(=O)C(N)=O)CC7(C)C6C5=O)c4)c(C#N)c(=O)[nH]3)C(O)C2c2ccc(-c3nc[nH]c3C)c(-c3nc(=N)[nH][nH]3)c2F)c(C2OC(C(=O)N=CCN3CC3)C(C(O)O)C2O)c1F)C(=O)C(N)=O,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1477.511,0.33414,0.013491358,561.77,23,17,0.323474186,3.25383742
N=c1ccc(C2OC(C3C(c4cc(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)[nH]c4-c4cc[nH]c(=N)n4)OC(C4C(c5ncnc6sccc56)OC(c5c(-c6n[nH]c(=NC(=O)N7CCNC(=O)C7C7CNC7)s6)nc(-n6cnc7c(=N)[nH]cnc76)[nH]c5=O)C4O)C3O)C(F)C2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1395.437,-1.53649,0.069793965,531.15,20,16,0.192597602,6.362151504
CNC(=O)C(Cc1cc[nH]c(=N)n1)c1c(C2C(O)C(C3C(O)C(c4ccc(=N)[nH]c4)OC3n3cnc4c(=N)[nH]cnc43)OC2C2C(c3n[nH]c(=NC(=O)N4CCNC(=O)C4n4ncc5cc(C#N)cnc54)s3)OC(c3c(C)cc(O)cc3C)C2O)nc(-c2n[nH]c(=NC(=O)N3Cc4ccccc4C3)s2)[nH]c1=O,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1489.553,0.91663,0.076282927,552.28,21,15,0.168058688,2.792410721
N=c1ccc(-c2sc(N)c(C3OC(CCC(SC(F)F)C(=O)N4CCNC(=O)C4)C(O)C3C3OC(N4CCC(c5cc[nH]c(=N)n5)NC(n5cnc6c(=N)[nH]cnc65)C4=O)C(O)C3F)c2-c2c(-c3n[nH]c(=NC(=O)N4CCNC(=O)C4C4CNC4)s3)nc(-c3n[nH]c(=NC(=O)N4CC4)s3)[nH]c2=O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1512.601,-1.74409,0.047736139,538.56,21,16,0.232525044,2.174997806
N=C(N)c1ccc(-c2c(C3OC(c4n[nH]c(=NC(=O)N5CCNC(=O)C5c5cc[nH]c(=N)n5)s4)C(O)C3C3OC(C(N)C(=O)N4CCNC(=O)C4)C(C4OC(c5n[nH]c(=NC(=O)N6CCC(N)CC6)s5)C(c5c(Cl)cncc5Cl)C4O)C3O)nc(-c3ccc(=N)[nH]c3)[nH]c2=O)c(F)c1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1427.321,-1.44949,0.049148617,542.31,20,16,0.177752078,50.47099567
CNC(=O)N=c1[nH]nc(-c2c(N)sc(C3OC(C4C(c5c(-c6n[nH]c(=NC(=O)N7CCNC(=O)C7)s6)nc(-c6ccc(=N)[nH]c6)[nH]c5=O)OC(C(C5OC(n6cnc7c(=N)[nH]cnc76)C(F)C5O)n5cnc6c(=N)[nH]cnc65)C4O)C(O)C3F)c2-c2nnc(C)n2CS)s1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1368.412,-1.16327,0.06413947,531.79,20,16,0.195537296,3.523145493
CNC(=O)N=c1[nH]nc(C2OC(C3C(O)C(c4oc5ccc(C6OC(c7cc[nH]c(=N)n7)C(c7c(-c8ccc(=N)[nH]c8)nc(-n8cnc9c(=N)[nH]cnc98)[nH]c7=O)C6O)cc5c4-c4n[nH]c(=NC(=O)N5CC5)s4)OC3C3CCC(O)(C4(c5ccc6c(c5)OCCCO6)OCC(c5ccc(=N)[nH]c5)O4)CC3)C(CO)C2O)s1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1553.629,2.56238,0.069558957,558.07,22,17,0.276250665,1.516143664
Cc1cc(C)c(C2OC(c3c(C4CCC(O)CC4)sc(N)c3-c3n[nH]c(=NC(=O)N4CC4)s3)C(O)C2C2OC(c3ccc(=N)[nH]c3)C(C3OC(C4C(O)C(c5sc(N)c(C6CNC(=O)C6)c5-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)OC4C4CNC(=O)C4)C(O)C3NS(N)(=O)=O)C2O)c(=O)[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1505.734,-1.14909,0.057269244,544.57,21,17,0.118824412,2.327210209
CN1C(=O)N(C(=O)N=c2[nH]nc(-c3nc(-c4c[nH]c(O)c4)[nH]c(=O)c3C3OC(C4C(C5OC(c6c(-c7nc(=N)[nH][nH]7)nc(-c7ccc(=N)[nH]c7)[nH]c6=O)C(F)C5O)CN(CC=Cc5ccc(C#N)cc5)C4c4n[nH]c(=NC(=O)NC5=NCCN5)s4)C(O)C3F)s2)C2=C(C(=O)CC2)C1C(=O)CO,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1423.393,-0.18068,0.067128723,551.99,21,16,0.231151693,13.02056189
N=c1ccc(-c2c(N)sc(-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)c2-c2sc(N)c(-c3n[nH]c(=NC(=O)N4CCNC(=O)C4C4CNC4)s3)c2C2OC(n3cncn3)C(C3OC(N4CCC(n5cnc6c(=N)[nH]cnc65)NC(c5cc[nH]c(=N)n5)C4=O)C(O)C3F)C2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1389.503,-1.70879,0.068557644,529.46,20,16,0.19106465,5.410480366
N=c1ccc(-c2nc(C3OC(c4c(-c5ccc(=N)[nH]c5)nc(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)[nH]c4=O)C(n4c(C5OC(c6n[nH]c(=NC(=O)N7CCNC(=O)C7CS)s6)C(F)C5O)nc5c(c4=O)SCC5)C3O)c(C3OC(n4cnc5c(=N)[nH]cnc54)C(F)C3O)[nH]2)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1422.456,-1.46559,0.065776503,528.23,20,16,0.193710873,75.15739612
CNC(=O)N=c1[nH]nc(-c2c(N)sc(-c3nc(-c4n[nH]c(=NC(=O)NC5=NCCN5)s4)[nH]c(=O)c3CC(CC(O)CN3CCNC(=O)C3)C(=O)N3CCc4cc(C(O)O)c(CC(C)N)cc4C3CSC(CCC(=O)O)C(=O)O)c2C2OC(N3CCC3c3ccc(=N)[nH]c3)C(O)C2C2OC(n3cnc4c(=N)[nH]cnc43)C(O)C2F)s1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1652.829,-1.33706,0.029459706,622.55,27,20,0.329228662,0.883249087
N=c1ccc(-c2nc(-c3nc(C4OC(c5ccc6c(c5)CCN(C5OC(c7n[nH]c(=NC(=O)N8CCNC(=O)C8C8CNC8)s7)C(O)C5C5OC(c7n[nH]c(=NC(=O)N8CCNC(=O)C8)s7)C(O)C5F)C6)C(O)C4F)[nH]c(=O)c3-n3cnc4c(=N)[nH]cnc43)[nH]c(=O)c2-c2ccc(=N)[nH]c2)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1438.452,-2.14349,0.065677466,525.68,20,16,0.225403504,8.920926028
CCCNC(=NC#N)NC(=O)N=c1[nH]nc(-c2ccc(C3OC(c4nc(=N)[nH][nH]4)C(O)C3C3OC(c4c(C)[nH]c(C)c4S(=O)(=O)N4CCNC(=O)C4CS)C(c4cc(-c5nccnc5-c5n[nH]c(=NC(=O)NS(N)(=O)=O)s5)cn4C)C3O)s2)s1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1269.456,-0.32341,0.028703214,488.84,18,14,0.160642768,1.33056004
N=c1ccc(-c2nc(C3OC(C4(c5c(C6OC(c7sc(N)c(-c8cc[nH]c(=N)n8)c7-c7n[nH]c(=NC(=O)N8CC8)s7)C(O)C6F)nc(-c6n[nH]c(=NC(=O)N7CCNC(=O)C7)s6)[nH]c5=O)CCN(CC#CCNC5=NCCN5)CC4)C(F)C3O)[nH]c(=O)c2-n2cnc3c(=N)[nH]cnc32)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1425.486,-1.68899,0.047931227,530.19,20,16,0.197814136,63.65644954
N=c1ccc(-c2c(N)sc(-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)c2-c2sc(N)c(-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)c2C2OC(C3CNC3)C(O)C2C(N)CC2OC(C3C(c4n[nH]c(=NC(=O)N5CC5)s4)OC(n4cnc5c(=N)[nH]cnc54)C3O)C(F)C2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1414.571,-1.63546,0.061038231,530.48,20,16,0.216826285,14.81992436
N=C(N)SCC(C(=O)O)N1CC(c2nc(-c3n[nH]c(=NC(=O)N4CC4)s3)[nH]c(=O)c2-c2c(-c3c[nH]c(O)c3)nc(-c3n[nH]c(=NC(=O)N4CC4)s3)[nH]c2=O)C(C2OC(C3CNC3)C(F)C2O)C1c1c(N)sc(-c2ccc(=N)[nH]c2)c1-n1cnc2c(=N)[nH]cnc21,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1304.393,-0.02119,0.038632826,517.67,20,16,0.138818047,1.709265046
N=c1ccc(-c2c(-c3nnc(C4OC(C5C(c6cc[nH]c(=N)n6)OC(n6cnc7c(=N)[nH]cnc76)C5O)C(O)C4C4OC(c5[nH]c(C6CNC6)cc5-c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)C(O)C4F)c4ccccc34)nc(-c3n[nH]c(=NC(=O)N4CCNC(=O)C4)s3)[nH]c2=O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1389.408,-1.36389,0.071071157,531.15,20,16,0.108491497,5.316970148
N=c1ccc(-c2c(N)sc(CF)c2C2OC(C3CNC3)C(n3c(C4OC(c5n[nH]c(=NC(=O)N6CCNC(=O)C6)s5)C(O)C4F)nnc3C3C(c4c(-c5cc[nH]c(=N)n5)sc(N)c4-c4n[nH]c(=NC(=O)N5CCNC(=O)C5)s4)OC(n4cnc5c(=N)[nH]cnc54)C3O)C2O)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1395.478,-0.73949,0.071618185,526.58,20,16,0.202798536,6.316643649
Cn1ccc(C2OC(N3CCC(n4cnc5c(=N)[nH]cnc54)NC(c4n[nH]c(=NC(=O)N5CCOC(c6cc[nH]c(=N)n6)C5)s4)C3=O)C(O)C2C2OC(c3c(N)sc(-c4n[nH]c(=NC(=O)N5CCNC(=O)C5)s4)c3-c3sc(N)c(C(O)N4CCNC(=O)C4)c3-c3ccc(=N)[nH]c3)C(F)C2O)n1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1462.594,-1.21489,0.068193009,537.24,21,16,0.182653953,4.415440928
N=c1ccc(-c2nc(-c3cc[nH]c(=N)n3)c(C3OC(c4c(-c5n[nH]c(=NC(=O)N6CCNC(=O)C6C6CNC6)s5)sc(N)c4-c4n[nH]c(=NC(=O)N5CCNC(=O)C5)s4)C(O)C3C3OC(c4ccc(C=O)cc4)C(C4OC(n5cnc6c(=N)[nH]cnc65)C(O)C4F)C3O)c(=O)[nH]2)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1397.449,-1.27779,0.063371114,532.67,20,16,0.251887055,6.752604998
Cc1cc(C2CN(C(=O)N=c3[nH]nc(C4OC(c5ccc(=N)[nH]c5)C(C5OC(CC(=O)O)C(O)C5C5OC(c6c(-c7cn8c(-c9n[nH]c(=NC(=O)NS(N)(=O)=O)s9)cnc8cn7)sc(N)c6-c6ccc(=N)[nH]c6)C(O)C5F)C4O)s3)CCO2)[nH]n1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1248.314,0.34586,0.078437503,490.73,19,14,0.264576829,1.176436192
N=c1ccc(-c2nc(C(O)(C(=O)N3CCNC(=O)C3)C3C(O)C(c4cc[nH]c(=N)n4)OC3C3C(c4n[nH]c(=NC(=O)N5CCNC(=O)C5C5CNC5)s4)OC(C4C(c5ccc(=N)[nH]c5)OC(c5nc6cc(Cl)ccc6o5)C4O)C3O)c(-c3n[nH]c(=NC(=O)N4CC4)s3)c(=O)[nH]2)c[nH]1,1421.748941,-1.772,0.03910486,526.91,20,16,0.222897802,1387.837,-2.46749,0.056385459,525.21,20,16,0.140902696,5.147148017
