SMILES,trg(MW),trg(LogP),trg(QED),trg(TPSA),trg(HBA),trg(HBD),trg(DRD2),gen(MW),gen(LogP),gen(QED),gen(TPSA),gen(HBA),gen(HBD),gen(DRD2),reward
COC1NC(=O)N=C(C)C1c1ccc2c(-c3nc(O)c(-c4cc5c[nH]c(=Nc6ccc(-c7cncc(CCC(N)=O)n7)cn6)nc5n4-c4cc(-c5ccc6c(O)occ6c5C)c(C)o4)s3)nn(-c3cc4c[nH]c(=Nc5ccc(ON6C(N)=NC(N)=NC6(C)C)cn5)nc4n3CC(N)N3C(=O)NC(C)(C)C3=O)c2c1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1475.548,7.15504,0.038088123,499.39,22,10,0.181569151,0.995552845
COc1nc(-n2c(-n3nc(CCC(N)=O)c4ccc(-c5c(Cl)cnn(-c6ccc(N=c7nc8c(c[nH]7)cc(-c7cc(OC)c(=O)[nH]c7C)n8-c7c[nH]c(ON8C(N)=NC(N)=NC8(C)C)nc7=O)nc6)c5=O)cc43)cc3c[nH]c(=Nc4ccc(CCCN)cn4)nc32)sc1N,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1307.784,3.56762,0.059263958,464.75,20,9,0.19154701,4.606510882
Cc1cc(=O)oc2cc(-c3ccc4c(-c5ccc(=NC(=O)c6nc(=O)c(ON7C(N)=NC(N)=NC7(C)C)c[nH]6)[nH]c5)nn(-c5cc6c[nH]c(=Nc7ccc(-c8nnc9sc(-c%10n[nH]c(=N)s%10)nn89)cn7)nc6n5CCC(N)=O)c4c3)ccc12,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1149.177,3.17959,0.081430399,425.79,17,8,0.163484935,1.661835074
COc1c[nH]c(-c2ccc(N=c3nc4c(c[nH]3)cc(-n3c(-n5nc(N6CCc7ccccc7C6)c6ccc(C(O)OC)cc65)cc5c[nH]c(=Nc6ccc(ON7C(N)=NC(N)=NC7(C)C)cn6)nc53)n4C3NC(=O)N=C(C)C3c3c[nH]c(CCC(N)=O)nc3=O)nc2)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1282.321,3.5266,0.062473721,442.75,19,9,0.109551031,10.11564938
COc1c[nH]c(-c2cc3c[nH]c(=Nc4ccc(-c5nn(C(C)(F)F)c6cc(-n7c(-c8nnc9sc(-c%10nc(=O)c(-c%11n[nH]c(=N)s%11)c[nH]%10)nn89)cc8c[nH]c(=Nc9ccc(ON%10C(N)=NC(N)=NC%10(C)C)cn9)nc87)ccc56)cn4)nc3n2CCC(N)=O)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1268.255,3.32887,0.071044505,464.2,19,9,0.130194273,58.73460465
COc1nn(-c2cc3c[nH]c(=Nc4ccc(N5CCC(C#N)(c6cc(=O)[nH]c(=O)[nH]6)CC5)cn4)nc3n2-c2n[nH]c(=N)s2)c2cc(-c3nn(C)cc3-c3ccc(N=c4nc5c(c[nH]4)cc(-c4n[nH]c(=N)s4)n5-c4nnc5sc(C6CC6ON6C(N)=NC(N)=NC6(C)C)nn45)nc3)ccc12,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1382.485,3.29172,0.07463552,492.71,20,10,0.240345051,1.765666639
CN(C)S(=O)(=O)Nc1c(-c2ccc(N=c3nc4c(c[nH]3)cc(-c3cc(ON5C(N)=NC(N)=NC5(C)C)c(Cl)cn3)n4-c3ccc(=O)[nH]n3)nc2)cnn1-c1ccc(N=c2nc3c(c[nH]2)cc(-c2c[nH]c4ncnc(C(=O)N=c5cccc[nH]5)c24)n3-c2ccc(=O)[nH]n2)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1300.712,3.2108,0.075439131,465.36,19,9,0.082341084,5.573064446
CCC(C)N1CCc2nc(-c3cc4c[nH]c(=Nc5ccc(-c6nc(=O)c(CCC(N)=O)c[nH]6)cn5)nc4n3-c3c[nH]c4ncnc(ON5C(N)=NC(N)=NC5(C)C)c34)nc(-c3cc4c[nH]c(=Nc5ccc(C6NC(=O)N=C(C)C6OC)cn5)nc4n3CCC(N)=O)c2C1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1258.347,3.0968,0.059570646,460.16,19,9,0.229171901,9.539222149
COc1ccc2c(-c3ccc(C(=N)N)cc3)nn(-c3cc4c[nH]c(=Nc5ccc(-c6nn7c(ON8C(N)=NC(N)=NC8(C)C)nnc7s6)cn5)nc4n3-c3ccc(N=c4nc5c(c[nH]4)cc(-c4c[nH]c(CCCN)nc4=O)n5CCC(N)=O)nc3)c2c1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1186.265,3.24287,0.046651592,441.81,18,9,0.084993241,2.351094196
COC(=O)CCCCc1nn(-c2cc3c[nH]c(=Nc4ccc(-c5c[nH]c(-c6c[nH]c(ON7C(N)=NC(N)=NC7(C)C)nc6=O)nc5=O)cn4)nc3n2-c2ccc(=O)[nH]n2)c2cc(-c3cc4c[nH]c(=Nc5ccc(C(=O)N=c6cccc[nH]6)cn5)nc4n3CCCN)ccc12,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1265.294,3.1547,0.043987901,459.56,19,9,0.157052713,14.36922912
COc1ccc(C2OC(c3nn(-c4ccc(C5C(C)=NC(=O)NC5ON5C(N)=NC(N)=NC5(C)C)c(C#N)c4)c4cc(-c5ccc(N=c6nc7c(c[nH]6)cc(-c6ccc(CCC(N)=O)cc6C#N)n7CCC(N)=O)nc5)ccc34)C(O)C(O)C2O)cc1C#N,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1200.251,3.68344,0.066588496,444.07,18,9,0.087880513,2.778149616
CC1(C)N=C(N)N=C(N)N1Oc1c[nH]c(-n2cc(-c3nnc4sc(-n5c(CCC(N)=O)cc6c[nH]c(=Nc7ccc(-n8nc(-c9ccc(N=c%10nc%11c(c[nH]%10)cc(-c%10n[nH]c(=N)s%10)n%11CCCN)nc9)c9ccc([N+](C)(C)C)cc98)cn7)nc65)nn34)c3cncnc32)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1312.433,3.14487,0.059119317,465.95,19,9,0.139871096,4.245150983
CN1C(=O)C(c2ccc(N=c3nc4c(c[nH]3)cc(-c3nnc5sc(ON6C(N)=NC(N)=NC6(C)C)nn35)n4-c3nc(=O)c(CCC(N)=O)c[nH]3)nc2)(n2nc(-c3ncnc4[nH]cc(CCCN)c34)c3ccc(-c4c[nH]c5ccc(Br)cc45)cc32)N=C1N,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1251.134,3.2012,0.071128808,439.9,18,9,0.18291573,7.592494631
CCC(=O)c1cc2ncn(-c3ccc4c(-c5ccc(N=c6nc7c(c[nH]6)cc(-c6cc8c[nH]c(=Nc9ccc(-c%10snnc%10C)cn9)nc8n6-c6c(C(=O)NN)cc[nH]c6=O)n7-c6nc(=O)c(-c7ccc(C)s7)c[nH]6)nc5)nn(C5OC6OC(C)(C)OC6C5c5cccc6[nH]c(=N)[nH]c(=N)c56)c4c3)c(=O)c2s1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1482.589,8.10988,0.021249334,453.98,18,10,0.188654842,0.964105906
COc1ccc(N=c2nc3c(c[nH]2)cc(-c2c(-n4nc(-n5ccc6c[nH]c(=Nc7ccc(-c8c[nH]c(-c9n[nH]c(=N)s9)nc8=O)cn7)nc65)c5ccc(C6(OC)N=C(N)N(C)C6=O)cc54)oc4ccccc24)n3-c2nc(=O)c(ON3C(N)=NC(N)=NC3(C)C)c[nH]2)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1266.263,3.36157,0.079872703,459.09,19,9,0.126701154,54.82192219
COc1c[nH]c(-n2c(-c3cc[nH]n3)cc3c[nH]c(=Nc4ccc(-n5nc(-c6ncccn6)c6ccc(-n7c(-c8nc(=O)c(CCC(N)=O)c[nH]8)cc8c[nH]c(=Nc9ccc(-c%10cc(ON%11C(N)=NC(N)=NC%11(C)C)c(C)[nH]c%10=O)cn9)nc87)cc65)cn4)nc32)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1232.224,3.36012,0.071020626,455.91,19,9,0.167296046,4.721326767
COc1cc2c[nH]c(=Nc3ccc(-c4c(CCC(N)=O)cc[nH]c4=O)cn3)nc2n1-c1nn(CCCN)c2cc(-c3cc[nH]c(=NC(C)c4ccc(N=c5nc6c(c[nH]5)cc(-c5nn7c(ON8C(N)=NC(N)=NC8(C)C)nnc7s5)n6-c5ccc(=O)[nH]n5)nc4)n3)ccc12,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1282.354,3.0321,0.059588011,465.84,19,9,0.159429382,9.972080888
COc1cc(-c2nc(=O)c(C3CC(O)C(c4nn(-c5ccc(CCC(N)=O)c(C#N)c5)c5cc(-c6ccc(N=c7nc8c(c[nH]7)cc(-n7c(OC)cc9c[nH]c(=Nc%10ccc(ON%11C(N)=NC(N)=NC%11(C)C)cn%10)nc97)n8CCC(N)=O)nc6)ccc45)O3)c[nH]2)[nH]n1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1241.268,3.48618,0.059344301,457.09,19,9,0.223608212,5.735047353
CCC(CC)C(=O)N1CCc2c(-c3ccc(N=c4nc5c(c[nH]4)cc(-c4ncnc6[nH]cc(ON7C(N)=NC(N)=NC7(C)C)c46)n5-c4ncnc5[nH]cc(C(=O)CO)c45)nc3)nn(-c3cc4c[nH]c(=Nc5ccc(CCC(N)=O)cn5)nc4n3CCC(N)=O)c2C1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1243.288,2.7528,0.052551467,468.77,19,9,0.109181467,6.307218875
CCC(C)C(N)C(=O)N1CCc2nc(-c3cc4c[nH]c(=Nc5ccc(CCC(N)=O)cn5)nc4n3-c3cc4c[nH]c(=Nc5ccc(CCC(N)=O)cn5)nc4n3-c3c[nH]c4ncnc(OC)c34)nc(-c3c[nH]c4ncnc(ON5C(N)=NC(N)=NC5(C)C)c34)c2C1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1228.321,3.0194,0.059591428,457.61,19,9,0.184833563,4.336477514
COC(Cc1cc2c[nH]c(=Nc3ccc(-n4nc(C(F)(C(F)(F)F)C(F)(F)F)c5ccc(-c6nsc(-c7nc(=O)c(CCC(N)=O)c[nH]7)c6N)cc54)cn3)nc2n1CCC(N)=O)C(=O)c1c[nH]c(-c2c[nH]c(ON3C(N)=NC(N)=NC3(C)C)nc2=O)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1259.12,2.6183,0.041484505,454.55,19,9,0.240952977,9.430323101
CCN1CCc2nc(ON3C(N)=NC(N)=NC3(C)C)nc(-c3cc4c[nH]c(=Nc5ccc(-c6ccc(N=c7nc8c(c[nH]7)cc(-n7c(CCC(N)=O)cc9c[nH]c(=Nc%10ccc(-c%11nnc%12sc(CCC(N)=O)nn%11%12)cn%10)nc97)n8-c7cc[nH]n7)nc6)cn5)nc4n3CCCN)c2C1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1335.466,3.1314,0.052901338,478.79,20,9,0.252274157,2.878801136
COc1c[nH]c(-c2ccc(N=c3nc4c(c[nH]3)cc(-n3nc(C5(c6nnc7sc(-c8nc(=O)c(CCC(N)=O)c[nH]8)nn67)CCC5)c5ccc(-c6ccc(N=c7nc8c(c[nH]7)cc(ON7C(N)=NC(N)=NC7(C)C)n8CCCN)nc6)cc53)n4-c3cc[nH]n3)nc2)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1282.354,3.2352,0.05951436,466.37,20,9,0.157458014,9.798549585
COCC(=O)Cc1nn(-c2ccc(N=c3nc4c(c[nH]3)cc(-c3ccc(N=c5nc6c(c[nH]5)cc(ON5C(N)=NC(N)=NC5(C)C)n6-c5ccc(=O)[nH]n5)nc3)n4CCC(N)=O)nc2)c2cc(-c3nc[nH]c(=Nc4cccc(-c5c[nH]c(CCCN)nc5=O)c4)n3)ccc12,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1264.31,2.6428,0.052937862,465.61,19,9,0.161995965,13.3540508
COc1nc(-c2ccc(N=c3nc4c(c[nH]3)cc(OC)n4CCCN)nc2)cc(-n2nc(-c3cc4c[nH]c(=Nc5ccc(-c6c[nH]c(ON7C(N)=NC(N)=NC7(C)C)nc6=O)cn5)nc4n3-c3nc(=O)c(CCC(N)=O)c[nH]3)c3ccc(-c4cc(OC)c(=O)[nH]c4C)cc32)n1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1283.309,3.01382,0.056157652,471.71,21,9,0.173443752,8.777193034
COc1ccc(N=c2nc3c(c[nH]2)cc(-n2nc(-c4c(-c5sc(=NC(=O)c6csc7ccccc67)[nH]c5C)nn(C)c4-n4c(-c5c[nH]c(CCC(N)=O)nc5=O)cc5c[nH]c(=Nc6ccc(-c7nn8c(ON9C(N)=NC(N)=NC9(C)C)nnc8s7)cn6)nc54)c4ccc(CCCN)cc42)n3CCCN)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1477.666,5.90442,0.04037738,481,20,9,0.137132679,0.989611284
COc1ccc(N=c2nc3c(c[nH]2)cc(ON2C(N)=NC(N)=NC2(C)C)n3-c2ccc(N=c3nc4c(c[nH]3)cc(-c3nn(CCC(N)=O)c5cc(C6OCC(c7c[nH]c(CCC(N)=O)nc7=O)O6)ccc35)n4-c3[nH]c(C4C(C)(C)C4(C)C)nc(=O)c3O)nc2)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1236.289,3.3774,0.063067763,450.37,19,9,0.120604844,5.220932441
CCC(=O)OCOc1ccc2c(-n3c(CCCN)cc4c[nH]c(=Nc5ccc(C6C(C)=NC(=O)NC6CCC(N)=O)cn5)nc43)nn(-c3cc4c[nH]c(=Nc5ccc(-c6c[nH]c(ON7C(N)=NC(N)=NC7(C)C)nc6=O)cn5)nc4n3-c3cnn(-c4cc[nH]n4)c3)c2c1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1258.303,3.3309,0.039013418,463.12,19,9,0.104492981,11.24699166
Cc1ccc(C(=O)N(NC(=O)c2ccc(N=c3nc4c(c[nH]3)cc(-c3sc(-n5nc(-c6nn[nH]n6)c6ccc(-c7c[nH]c(-c8nn[nH]n8)nc7=O)cc65)cc3C(=O)CO)n4-c3ccc(N=c4nc5c(c[nH]4)cc(-c4c[nH]c(-c6c[nH]c(-c7ccc(C)c(F)c7)nc6=O)nc4=O)n5C4CC4C)nc3)nc2)C(C)(C)C)nn1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1491.489,6.51924,0.036695942,494.2,23,9,0.204556666,0.926991679
COc1cc2c[nH]c(=Nc3ccc(-c4cc5c[nH]c(=Nc6ccc(C7NC(=O)N=C(C)C7OC)cn6)nc5n4CCC(N)=O)cn3)nc2n1-c1nc(-c2ccc(N=c3nc4c(c[nH]3)cc(ON3C(N)=NC(N)=NC3(C)C)n4CCC(N)=O)nc2)nc2c1CN(CC(F)C(C)(C)O)CC2,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1334.417,3.157,0.052893827,461.16,19,9,0.176967846,2.949529141
COC(=O)N=c1[nH]c2ccc(-c3ccc4c(-c5ccc(N=c6nc7c(c[nH]6)cc(-c6nn8c(-c9n[nH]c(=N)s9)nnc8s6)n7-c6ccnc7[nH]c(CCC(N)=O)cc67)nc5)nn(-c5nnc6sc(ON7C(N)=NC(N)=NC7(C)C)nn56)c4c3)cc2[nH]1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1206.262,3.99597,0.083440935,446.61,18,9,0.118360667,3.008637702
COc1nc(=O)c(-c2nc(=O)c(-c3nn(-c4cc5c[nH]c(=Nc6ccc(-c7ccc(N=c8nc9c(c[nH]8)cc(-c8cc[nH]n8)n9CCC(N)=O)nc7)cn6)nc5n4-c4cc(ON5C(N)=NC(N)=NC5(C)C)c(Cl)cn4)c4cc(NS(=O)(=O)N(C)C)ccc34)c[nH]2)c[nH]1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1280.718,3.3084,0.063114893,459.57,19,9,0.138487582,10.98410645
COc1nc(=O)c(-c2c[nH]c(-n3c(CCC(N)=O)cc4c[nH]c(=Nc5ccc(-c6nn(-c7ccc(N=c8nc9c(c[nH]8)cc(-c8cc(-c%10cc[nH]n%10)ncc8Cl)n9CCCN)nc7)c7cc(-c8c(ON9C(N)=NC(N)=NC9(C)C)c(=O)c8=O)ccc67)cn5)nc43)nc2=O)c[nH]1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1295.707,3.2444,0.055668956,470.32,20,9,0.193180771,6.143813823
Cc1[nH]c(=O)c(-c2nn(-c3ccc(S(=O)(=O)N=c4[nH]ccs4)cc3C#N)c3cc(-c4ccc(N=c5nc6c(c[nH]5)cc(-c5nnc7sc(-c8c[nH]c(-c9n[nH]c(=N)s9)nc8=O)nn57)n6CCCN)nc4)ccc23)cc1ON1C(N)=NC(N)=NC1(C)C,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1227.342,3.38357,0.075314935,452.23,18,9,0.164040637,4.252851457
COc1c[nH]c(-c2cc3c[nH]c(=Nc4ccc(-c5nn(-c6ccc(ON7C(N)=NC(N)=NC7(C)C)cc6C#N)c6cc(-c7cc(O)ccc7O)ccc56)cn4)nc3n2C2NC(=O)N=C(C)C2c2nc(=O)c(CCC(N)=O)c[nH]2)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1091.083,3.64908,0.074396489,415.44,17,9,0.082043822,1.146095681
COC1C(C)=NC(=O)NC1c1ccc(N=c2nc3c(c[nH]2)cc(-c2ccc(N=c4nc5c(c[nH]4)cc(C4NC(=O)N=C(C)C4c4c[nH]c(ON6C(N)=NC(N)=NC6(C)C)nc4=O)n5-c4ccc(=O)[nH]n4)nc2)n3-c2nn(CCC(N)=O)c3cc(N4CCSC4)ccc23)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1288.354,3.0689,0.071182691,454.75,19,9,0.232399106,7.451053815
Cc1nnsc1-c1ccc2c(-c3ccc(N=c4nc5c(c[nH]4)cc(-c4nc(=O)c(-c6nc(=O)c(ON7C(N)=NC(N)=NC7(C)C)c[nH]6)c[nH]4)n5CCC(N)=O)nc3)nn(-c3cc4c[nH]c(=Nc5ccc(N6CC(C)NC(C)C6)cn5)nc4n3-c3cc[nH]c(=O)c3SC(F)F)c2c1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1336.414,4.65952,0.059386337,433.27,20,9,0.243981459,2.828378527
COc1ccc(N=c2nc3c(c[nH]2)cc(OC)n3-c2ccc3c(-c4nccc(-c5ccc(N=c6nc7c(c[nH]6)cc(-c6nc(=O)c(ON8C(N)=NC(N)=NC8(C)C)c[nH]6)n7C6C(C)=NC(=O)NC6c6nc(=O)c(CCC(N)=O)c[nH]6)nc5)n4)nn(-c4cc[nH]n4)c3c2)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1265.254,3.1823,0.067045086,473.74,20,9,0.107731301,50.40990767
COc1cc2c[nH]c(=Nc3ccc(-n4nc(-c5ncoc5-c5cc6c[nH]c(=Nc7ccc(-c8nc(=O)c(CCC(N)=O)c[nH]8)cn7)nc6n5-c5cc[nH]n5)c5ccc(C6NC(=O)N=C(C)C6ON6C(N)=NC(N)=NC6(C)C)cc54)cn3)nc2n1-c1ccc(=O)[nH]n1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1224.201,3.126,0.071162006,464.76,19,9,0.166028941,4.021045605
COc1c[nH]c(-c2nn(-c3ccc(=O)[nH]n3)c3cc(-n4c(-c5ccc(N=c6nc7c(c[nH]6)cc(ON6C(N)=NC(N)=NC6(C)C)n7-c6cc(CCCN)ncc6Cl)nc5)cc5c[nH]c(=Nc6ccc(-c7nc(=O)c(CCC(N)=O)c[nH]7)cn6)nc54)ccc23)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1243.675,3.2063,0.063171923,453.25,19,9,0.154716964,6.294354485
COc1ccc(N=c2nc3c(c[nH]2)cc(-n2c(CCC(N)=O)cc4c[nH]c(=Nc5ccc(-c6nn(-c7c[nH]c(ON8C(N)=NC(N)=NC8(C)C)nc7=O)c7cc(-c8ccccc8C#N)ccc67)cn5)nc42)n3-c2c[nH]c(-c3nc(=O)c(CCCN)c[nH]3)nc2=O)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1233.252,3.02958,0.063235323,464.15,19,9,0.090389343,4.891769303
COCOc1cc2c[nH]c(=Nc3ccc(-c4ccc(N=c5nc6c(c[nH]5)cc(-c5c[nH]c(ON7C(N)=NC(N)=NC7(C)C)nc5=O)n6-c5ncnc6[nH]cc(-c7nc[nH]n7)c56)nc4)cn3)nc2n1-c1nn(CCC(N)=O)c2c1CCN(C(=O)C(C)=Cc1ccc(O)cc1)C2=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1280.265,3.1126,0.046690143,472.82,21,9,0.105042228,10.34844695
COc1nn(-c2nn(-c3ccc(N=c4nc5c(c[nH]4)cc(-c4nc(=O)c(ON6C(N)=NC(N)=NC6(C)C)c[nH]4)n5-c4csc(C(=O)NN)c4-n4c5ccccc5c5ccccc54)nc3)c3c2CCc2ccc(-n4c(C(C)=O)cc5c[nH]c(=Nc6ccc(-c7nc(=O)c(-c8nc(=O)c(CCC(N)=O)c[nH]8)c[nH]7)cn6)nc54)cc2-3)c2cc(-n3cccn3)ccc12,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1656.709,7.3683,0.016335138,527.1,22,10,0.271366008,0.539798198
COc1nc(=O)c(-c2cc(-c3cc4c[nH]c(=Nc5ccc(-c6cnn7ccc(-n8nc(ON9C(N)=NC(N)=NC9(C)C)c9ccc(-c%10cc%11c[nH]c(=Nc%12ccc(CCC(N)=O)cn%12)nc%11n%10CCCN)cc98)nc67)cn5)nc4n3-c3nc(=O)c(OC)c[nH]3)c(=O)[nH]c2C)c[nH]1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1292.32,3.25792,0.059502786,466.89,20,9,0.149734008,6.918340891
COc1ccc(N=c2nc3c(c[nH]2)cc(-c2c[nH]c(CCCN)nc2=O)n3-c2ccc3c(C4OCCO4)nn(-c4cc5c[nH]c(=Nc6ccc(-c7cc[nH]c(=Nc8cccc(ON9C(N)=NC(N)=NC9(C)C)c8)n7)cn6)nc5n4-c4c[nH]c(CCC(N)=O)nc4=O)c3c2)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1279.321,3.4085,0.059407999,454.11,19,9,0.058387629,12.48149778
CNC(=O)C(C)(Cc1nn(-c2ccc3ccccc3c2)c2cc(C3(c4cc5c[nH]c(=Nc6ccc(-c7c[nH]c(ON8C(N)=NC(N)=NC8(C)C)nc7=O)cn6)nc5n4-c4c[nH]c5ncnc(-c6nc(=O)c(CCC(N)=O)c[nH]6)c45)N=C(N)N(C)C3=O)ccc12)SC(=O)OC,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1285.346,3.2149,0.062702886,456.16,20,9,0.163092718,8.659546698
COc1ccc(N=c2nc3c(c[nH]2)cc(-c2ncnc4[nH]cc(CCC(N)=O)c24)n3-c2cc3c[nH]c(=Nc4ccc(-c5nn(-c6cc[n+]([O-])cc6)c6cc(-c7c[nH]c(-c8c[nH]c(ON9C(N)=NC(N)=NC9(C)C)nc8=O)nc7=O)ccc56)cn4)nc3n2CCCN)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1248.267,3.1146,0.046690883,463.12,19,9,0.113647274,7.393370303
COc1nc(=O)c(-n2ncc(-c3ccc(N=c4nc5c(c[nH]4)cc(-n4c(-c6c[nH]c(CCC(N)=O)nc6=O)cc6c[nH]c(=Nc7ccc(ON8C(N)=NC(N)=NC8(C)C)cn7)nc64)n5-c4cc[nH]n4)nc3)c2-c2ccc(Cl)c(-c3nn4c(CCC(N)=O)nnc4s3)c2F)c[nH]1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1320.718,3.1298,0.059558371,483.44,20,9,0.074209882,3.646145303
Cc1ccc(-c2ccc3c(-c4cc5c[nH]c(=Nc6ccc(ON7C(N)=NC(N)=NC7(C)C)cn6)nc5n4-c4cc5c[nH]c(=Nc6ccc(CCCN)cn6)nc5n4-c4ccc(=O)[nH]n4)nn(C4(c5nn6c(-c7n[nH]c(=N)s7)nnc6s5)N=C(N)N(C)C4=O)c3c2)o1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1257.329,2.72809,0.075544071,463.98,19,9,0.144167031,10.23969021
C=C(C)CN1CCN(S(=O)(=O)c2c[nH]cn2)C(n2nc(-c3cc4c[nH]c(=Nc5ccc(-c6ncnc7[nH]cc(CCCN)c67)cn5)nc4n3-c3cc4c[nH]c(=Nc5ccc(CCC(N)=O)cn5)nc4n3CCC(N)=O)c3ccc(ON4C(N)=NC(N)=NC4(C)C)cc32)C1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1276.431,3.205,0.046635767,447.84,18,9,0.339354464,8.406554192
COc1c[nH]c2ncnc(-c3cc4c[nH]c(=Nc5ccc(CCC(N)=O)cn5)nc4n3-c3nn(-c4cncc(ON5C(N)=NC(N)=NC5(C)C)n4)c4cc(-c5nn(-c6ccc(N=c7nc8c(c[nH]7)cc(OC)n8CCC(N)=O)nc6)c6nc[nH]c(=N)c56)ccc34)c12,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1222.233,2.84727,0.063260662,467.11,19,9,0.181005047,3.867795441
COc1ccc(N=c2nc3c(c[nH]2)cc(C(=O)N=c2[nH]nc(-n4nc(-c5cc6c[nH]c(=Nc7ccc(-c8cc(-c9c[nH]c(ON%10C(N)=NC(N)=NC%10(C)C)nc9=O)c(Cl)cn8)cn7)nc6n5CCC(N)=O)c5ccc(-c6cc[nH]n6)cc54)o2)n3CCCN)nc1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1232.652,3.4236,0.063031247,461.68,19,9,0.109558424,4.817093395
COc1nn2c(-c3cc4c[nH]c(=Nc5ccc(ON6C(N)=NC(N)=NC6(C)C)cn5)nc4n3-c3ccc4c(-c5nc(=O)c(OC)c[nH]5)nn(-c5c(-n6c(OC)cc7c[nH]c(=Nc8ccc(-c9cc(OC)c(Cl)cn9)cn8)nc76)[nH]c(=N)[nH]c5=N)c4c3)nnc2s1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1249.664,3.87064,0.074574494,442.69,19,9,0.083546759,7.663338452
COc1nc(=O)c(-c2c[nH]c3ncnc(-c4cc5c[nH]c(=Nc6ccc(-c7cc8c[nH]c(=Nc9ccc(-n%10nc(ON%11C(N)=NC(N)=NC%11(C)C)c%11c%10C(=O)N(C(=O)C(C)=Cc%10ccccc%10O)CC%11)cn9)nc8n7CCC(N)=O)cn6)nc5n4CCC(N)=O)c23)c[nH]1,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1254.267,2.9066,0.059173698,465.11,19,9,0.120117474,9.218730779
COc1c[nH]c(C2NC(=O)N=C(C)C2n2c(-c3nc(-c4cc5c[nH]c(=Nc6ccc(-c7ccc(ON8C(N)=NC(N)=NC8(C)C)cc7C#N)cn6)nc5n4CCC(N)=O)nc4c3CN(CC(C)(C)O)CC4)cc3c[nH]c(=Nc4ccc(CCC(N)=O)cn4)nc32)nc1=O,1269.632228,3.31534,0.061031881,464.92,19,9,0.042221135,1258.343,2.91528,0.059607878,462.61,19,9,0.1924852,10.08336271
